time	1-T	2-T
2021-02-25T09:38:02.801Z	998	838
2021-02-25T09:38:07.802Z	999	844
2021-02-25T09:38:12.803Z	1000	848
2021-02-25T09:38:17.803Z	1000	854
2021-02-25T09:38:22.804Z	1000	859
2021-02-25T09:38:27.804Z	999	863
2021-02-25T09:38:32.806Z	998	868
2021-02-25T09:38:37.806Z	997	873
2021-02-25T09:38:42.807Z	995	878
2021-02-25T09:38:47.808Z	993	882
2021-02-25T09:38:52.808Z	991	886
2021-02-25T09:38:57.809Z	987	890
2021-02-25T09:39:02.809Z	985	895
2021-02-25T09:39:07.811Z	981	900
2021-02-25T09:39:12.811Z	977	903
2021-02-25T09:39:17.811Z	972	908
2021-02-25T09:39:22.812Z	968	911
2021-02-25T09:39:27.812Z	962	916
2021-02-25T09:39:32.813Z	957	919
2021-02-25T09:39:37.814Z	951	923
2021-02-25T09:39:42.814Z	945	926
2021-02-25T09:39:47.815Z	939	930
2021-02-25T09:39:52.817Z	931	933
2021-02-25T09:39:57.818Z	925	937
2021-02-25T09:40:02.819Z	917	941
2021-02-25T09:40:07.819Z	910	944
2021-02-25T09:40:12.820Z	901	947
2021-02-25T09:40:17.821Z	892	950
2021-02-25T09:40:22.822Z	884	953
2021-02-25T09:40:27.822Z	874	956
2021-02-25T09:40:32.822Z	866	959
2021-02-25T09:40:37.822Z	855	961
2021-02-25T09:40:42.823Z	846	964
2021-02-25T09:40:47.824Z	835	966
2021-02-25T09:40:52.825Z	826	969
2021-02-25T09:40:57.827Z	814	972
2021-02-25T09:41:02.827Z	805	974
2021-02-25T09:41:07.828Z	793	976
2021-02-25T09:41:12.829Z	780	978
2021-02-25T09:41:17.830Z	770	980
2021-02-25T09:41:22.831Z	757	982
2021-02-25T09:41:27.831Z	746	984
2021-02-25T09:41:32.833Z	733	985
2021-02-25T09:41:37.834Z	722	987
2021-02-25T09:41:42.835Z	708	988
2021-02-25T09:41:47.835Z	697	990
2021-02-25T09:41:52.836Z	683	991
2021-02-25T09:41:57.836Z	671	992
2021-02-25T09:42:02.838Z	657	994
2021-02-25T09:42:07.838Z	643	995
2021-02-25T09:42:12.839Z	631	996
2021-02-25T09:42:17.840Z	616	996
2021-02-25T09:42:22.841Z	604	997
2021-02-25T09:42:27.842Z	589	998
2021-02-25T09:42:32.843Z	577	999
2021-02-25T09:42:37.844Z	562	999
2021-02-25T09:42:42.845Z	549	999
2021-02-25T09:42:47.846Z	534	1000
2021-02-25T09:42:52.847Z	522	1000
2021-02-25T09:42:57.848Z	507	1000
2021-02-25T09:43:02.848Z	492	1000
2021-02-25T09:43:07.850Z	479	1000
2021-02-25T09:43:12.852Z	464	1000
2021-02-25T09:43:17.852Z	452	999
2021-02-25T09:43:22.852Z	437	999
2021-02-25T09:43:27.854Z	425	999
2021-02-25T09:43:32.857Z	410	998
2021-02-25T09:43:37.857Z	398	997
2021-02-25T09:43:42.857Z	383	996
2021-02-25T09:43:47.858Z	371	996
2021-02-25T09:43:52.860Z	356	995
2021-02-25T09:43:57.861Z	342	994
2021-02-25T09:44:02.860Z	330	992
2021-02-25T09:44:07.861Z	316	991
2021-02-25T09:44:12.861Z	304	990
2021-02-25T09:44:17.862Z	291	989
2021-02-25T09:44:22.862Z	279	987
2021-02-25T09:44:27.864Z	266	985
2021-02-25T09:44:32.865Z	255	984
2021-02-25T09:44:37.867Z	242	982
2021-02-25T09:44:42.866Z	229	980
2021-02-25T09:44:47.867Z	219	978
2021-02-25T09:44:52.868Z	207	976
2021-02-25T09:44:57.870Z	197	974
2021-02-25T09:45:02.871Z	185	971
2021-02-25T09:45:07.871Z	175	969
2021-02-25T09:45:12.873Z	164	967
2021-02-25T09:45:17.873Z	155	964
2021-02-25T09:45:22.873Z	144	961
2021-02-25T09:45:27.874Z	135	959
2021-02-25T09:45:32.875Z	125	956
2021-02-25T09:45:37.875Z	115	953
2021-02-25T09:45:42.876Z	108	950
2021-02-25T09:45:47.877Z	98	947
2021-02-25T09:45:52.878Z	91	944
2021-02-25T09:45:57.878Z	83	941
2021-02-25T09:46:02.879Z	76	937
2021-02-25T09:46:07.879Z	68	934
2021-02-25T09:46:12.880Z	62	930
2021-02-25T09:46:17.880Z	55	926
2021-02-25T09:46:22.882Z	49	923
2021-02-25T09:46:27.883Z	43	919
2021-02-25T09:46:32.884Z	37	916
2021-02-25T09:46:37.886Z	33	911
2021-02-25T09:46:42.890Z	27	908
2021-02-25T09:46:47.891Z	23	903
2021-02-25T09:46:52.892Z	19	900
2021-02-25T09:46:57.892Z	16	895
2021-02-25T09:47:02.893Z	12	891
2021-02-25T09:47:07.893Z	10	886
2021-02-25T09:47:12.893Z	7	882
2021-02-25T09:47:17.893Z	5	878
2021-02-25T09:47:22.894Z	3	873
2021-02-25T09:47:27.894Z	2	868
2021-02-25T09:47:32.895Z	1	863
2021-02-25T09:47:37.896Z	0	859
2021-02-25T09:47:42.896Z	0	854
2021-02-25T09:47:47.896Z	0	849
2021-02-25T09:47:52.897Z	1	844
2021-02-25T09:47:57.897Z	2	838
2021-02-25T09:48:02.899Z	3	834
2021-02-25T09:48:07.899Z	5	828
2021-02-25T09:48:12.900Z	7	823
2021-02-25T09:48:17.901Z	9	817
2021-02-25T09:48:22.901Z	12	813
2021-02-25T09:48:27.901Z	15	807
2021-02-25T09:48:32.902Z	19	802
2021-02-25T09:48:37.903Z	23	796
2021-02-25T09:48:42.903Z	28	791
2021-02-25T09:48:47.903Z	32	785
2021-02-25T09:48:52.904Z	37	778
2021-02-25T09:48:57.905Z	42	773
2021-02-25T09:49:02.905Z	48	767
2021-02-25T09:49:07.906Z	55	761
2021-02-25T09:49:12.907Z	61	755
2021-02-25T09:49:17.908Z	68	750
2021-02-25T09:49:22.909Z	75	743
2021-02-25T09:49:27.910Z	83	738
2021-02-25T09:49:32.911Z	90	731
2021-02-25T09:49:37.912Z	99	725
2021-02-25T09:49:42.912Z	106	719
2021-02-25T09:49:47.913Z	116	712
2021-02-25T09:49:52.913Z	124	706
2021-02-25T09:49:57.914Z	134	699
2021-02-25T09:50:02.914Z	144	694
2021-02-25T09:50:07.914Z	153	687
2021-02-25T09:50:12.914Z	164	681
2021-02-25T09:50:17.914Z	174	674
2021-02-25T09:50:22.915Z	185	668
2021-02-25T09:50:27.915Z	195	661
2021-02-25T09:50:32.917Z	207	655
2021-02-25T09:50:37.918Z	217	648
2021-02-25T09:50:42.918Z	230	640
2021-02-25T09:50:47.920Z	240	634
2021-02-25T09:50:52.922Z	253	627
2021-02-25T09:50:57.922Z	266	621
2021-02-25T09:51:02.923Z	278	614
2021-02-25T09:51:07.924Z	291	608
2021-02-25T09:51:12.925Z	303	600
2021-02-25T09:51:17.925Z	316	594
2021-02-25T09:51:22.926Z	328	587
2021-02-25T09:51:27.927Z	342	581
2021-02-25T09:51:32.928Z	354	573
2021-02-25T09:51:37.928Z	369	566
2021-02-25T09:51:42.929Z	381	560
2021-02-25T09:51:47.930Z	395	552
2021-02-25T09:51:52.930Z	410	546
2021-02-25T09:51:57.930Z	423	538
2021-02-25T09:52:02.930Z	437	532
2021-02-25T09:52:07.931Z	450	525
2021-02-25T09:52:12.932Z	465	518
2021-02-25T09:52:17.933Z	477	511
2021-02-25T09:52:22.934Z	492	503
2021-02-25T09:52:27.934Z	505	497
2021-02-25T09:52:32.935Z	520	490
2021-02-25T09:52:37.937Z	532	483
2021-02-25T09:52:42.937Z	547	476
2021-02-25T09:52:47.937Z	562	470
2021-02-25T09:52:52.936Z	575	462
2021-02-25T09:52:57.936Z	589	456
2021-02-25T09:53:02.936Z	602	448
2021-02-25T09:53:07.937Z	616	442
2021-02-25T09:53:12.937Z	629	435
2021-02-25T09:53:17.939Z	643	427
2021-02-25T09:53:22.940Z	655	421
2021-02-25T09:53:27.940Z	669	414
2021-02-25T09:53:32.940Z	683	408
2021-02-25T09:53:37.940Z	695	400
2021-02-25T09:53:42.942Z	709	394
2021-02-25T09:53:47.942Z	720	387
2021-02-25T09:53:52.944Z	733	381
2021-02-25T09:53:57.945Z	744	373
2021-02-25T09:54:02.946Z	757	367
2021-02-25T09:54:07.947Z	768	360
2021-02-25T09:54:12.947Z	781	353
2021-02-25T09:54:17.948Z	791	347
2021-02-25T09:54:22.949Z	803	340
2021-02-25T09:54:27.950Z	815	334
2021-02-25T09:54:32.952Z	824	327
2021-02-25T09:54:37.952Z	836	321
2021-02-25T09:54:42.953Z	845	314
2021-02-25T09:54:47.953Z	856	308
2021-02-25T09:54:52.954Z	864	301
2021-02-25T09:54:57.955Z	874	296
2021-02-25T09:55:02.955Z	883	289
2021-02-25T09:55:07.955Z	892	282
2021-02-25T09:55:12.955Z	900	276
2021-02-25T09:55:17.956Z	909	270
2021-02-25T09:55:22.958Z	917	264
2021-02-25T09:55:27.959Z	924	257
2021-02-25T09:55:32.959Z	932	252
2021-02-25T09:55:37.962Z	938	246
2021-02-25T09:55:42.962Z	945	240
2021-02-25T09:55:47.963Z	950	234
2021-02-25T09:55:52.965Z	957	227
2021-02-25T09:55:57.966Z	962	222
2021-02-25T09:56:02.966Z	967	216
2021-02-25T09:56:07.967Z	972	211
2021-02-25T09:56:12.968Z	976	205
2021-02-25T09:56:17.968Z	981	200
2021-02-25T09:56:22.968Z	984	194
2021-02-25T09:56:27.969Z	988	189
2021-02-25T09:56:32.969Z	990	183
2021-02-25T09:56:37.969Z	993	178
2021-02-25T09:56:42.970Z	995	172
2021-02-25T09:56:47.971Z	997	167
2021-02-25T09:56:52.971Z	998	162
2021-02-25T09:56:57.971Z	999	157
2021-02-25T09:57:02.972Z	1000	152
2021-02-25T09:57:07.972Z	1000	147
2021-02-25T09:57:12.972Z	1000	142
2021-02-25T09:57:17.972Z	999	137
2021-02-25T09:57:22.973Z	998	133
2021-02-25T09:57:27.974Z	997	128
2021-02-25T09:57:32.975Z	995	124
2021-02-25T09:57:37.975Z	993	119
2021-02-25T09:57:42.976Z	991	114
2021-02-25T09:57:47.977Z	988	110
2021-02-25T09:57:52.977Z	985	105
2021-02-25T09:57:57.978Z	981	102
2021-02-25T09:58:02.981Z	977	97
2021-02-25T09:58:07.980Z	973	93
2021-02-25T09:58:12.982Z	968	89
2021-02-25T09:58:17.982Z	963	86
2021-02-25T09:58:22.982Z	958	81
2021-02-25T09:58:27.983Z	952	78
2021-02-25T09:58:32.983Z	946	74
2021-02-25T09:58:37.984Z	939	70
2021-02-25T09:58:42.984Z	933	67
2021-02-25T09:58:47.985Z	926	63
2021-02-25T09:58:52.986Z	918	60
2021-02-25T09:58:57.986Z	911	57
2021-02-25T09:59:02.987Z	902	54
2021-02-25T09:59:07.988Z	894	51
2021-02-25T09:59:12.988Z	885	48
2021-02-25T09:59:17.989Z	877	45
2021-02-25T09:59:22.990Z	867	42
2021-02-25T09:59:27.990Z	858	39
2021-02-25T09:59:32.991Z	847	36
2021-02-25T09:59:37.991Z	838	34
2021-02-25T09:59:42.992Z	827	31
2021-02-25T09:59:47.993Z	816	29
2021-02-25T09:59:52.994Z	806	27
2021-02-25T09:59:57.994Z	794	25
2021-02-25T10:00:02.995Z	784	22
2021-02-25T10:00:07.995Z	771	21
2021-02-25T10:00:12.995Z	760	19
2021-02-25T10:00:17.996Z	747	17
2021-02-25T10:00:22.996Z	737	15
2021-02-25T10:00:27.997Z	723	13
2021-02-25T10:00:32.998Z	712	12
2021-02-25T10:00:37.999Z	698	10
2021-02-25T10:00:43.000Z	684	9
2021-02-25T10:00:48.000Z	673	8
2021-02-25T10:00:53.000Z	658	7
2021-02-25T10:00:58.002Z	647	5
2021-02-25T10:01:03.004Z	632	5
2021-02-25T10:01:08.004Z	620	4
2021-02-25T10:01:13.004Z	605	3
2021-02-25T10:01:18.004Z	593	2
2021-02-25T10:01:23.005Z	578	2
2021-02-25T10:01:28.005Z	563	1
2021-02-25T10:01:33.007Z	551	1
2021-02-25T10:01:38.007Z	536	0
2021-02-25T10:01:43.007Z	523	0
2021-02-25T10:01:48.007Z	508	0
2021-02-25T10:01:53.008Z	496	0
2021-02-25T10:01:58.009Z	481	0
2021-02-25T10:02:03.010Z	468	0
2021-02-25T10:02:08.010Z	453	1
2021-02-25T10:02:13.010Z	441	1
2021-02-25T10:02:18.012Z	426	1
2021-02-25T10:02:23.013Z	411	2
2021-02-25T10:02:28.014Z	399	3
2021-02-25T10:02:33.015Z	384	3
2021-02-25T10:02:38.016Z	372	4
2021-02-25T10:02:43.017Z	358	5
2021-02-25T10:02:48.017Z	346	6
2021-02-25T10:02:53.017Z	332	7
2021-02-25T10:02:58.019Z	320	9
2021-02-25T10:03:03.020Z	306	10
2021-02-25T10:03:08.019Z	294	11
2021-02-25T10:03:13.020Z	281	13
2021-02-25T10:03:18.021Z	267	14
2021-02-25T10:03:23.027Z	256	16
2021-02-25T10:03:28.027Z	243	18
2021-02-25T10:03:33.028Z	233	20
2021-02-25T10:03:38.028Z	220	22
2021-02-25T10:03:43.030Z	210	24
2021-02-25T10:03:48.030Z	198	26
2021-02-25T10:03:53.030Z	188	28
2021-02-25T10:03:58.031Z	176	31
2021-02-25T10:04:03.032Z	167	33
2021-02-25T10:04:08.033Z	156	36
2021-02-25T10:04:13.034Z	145	38
2021-02-25T10:04:18.034Z	136	41
2021-02-25T10:04:23.035Z	126	44
2021-02-25T10:04:28.036Z	118	47
2021-02-25T10:04:33.036Z	108	49
2021-02-25T10:04:38.037Z	101	53
2021-02-25T10:04:43.037Z	92	56
2021-02-25T10:04:48.037Z	85	59
2021-02-25T10:04:53.039Z	77	63
2021-02-25T10:04:58.040Z	69	66
2021-02-25T10:05:03.040Z	63	69
2021-02-25T10:05:08.042Z	56	73
2021-02-25T10:05:13.042Z	50	77
2021-02-25T10:05:18.042Z	44	80
2021-02-25T10:05:23.043Z	39	84
2021-02-25T10:05:28.043Z	33	88
2021-02-25T10:05:33.044Z	29	92
2021-02-25T10:05:38.044Z	24	96
2021-02-25T10:05:43.044Z	20	100
2021-02-25T10:05:48.044Z	16	105
2021-02-25T10:05:53.044Z	13	108
2021-02-25T10:05:58.045Z	10	113
2021-02-25T10:06:03.045Z	7	117
2021-02-25T10:06:08.047Z	5	122
2021-02-25T10:06:13.047Z	3	126
2021-02-25T10:06:18.047Z	2	131
2021-02-25T10:06:23.048Z	1	135
2021-02-25T10:06:28.048Z	0	141
2021-02-25T10:06:33.048Z	0	146
2021-02-25T10:06:38.048Z	0	150
2021-02-25T10:06:43.048Z	1	156
2021-02-25T10:06:48.049Z	2	160
2021-02-25T10:06:53.049Z	3	166
2021-02-25T10:06:58.049Z	5	170
2021-02-25T10:07:03.050Z	6	176
2021-02-25T10:07:08.050Z	9	181
2021-02-25T10:07:13.052Z	12	187
2021-02-25T10:07:18.053Z	15	192
2021-02-25T10:07:23.053Z	18	198
2021-02-25T10:07:28.053Z	22	204
2021-02-25T10:07:33.053Z	26	209
2021-02-25T10:07:38.053Z	31	215
2021-02-25T10:07:43.054Z	37	220
2021-02-25T10:07:48.054Z	42	226
2021-02-25T10:07:53.054Z	48	232
2021-02-25T10:07:58.054Z	53	238
2021-02-25T10:08:03.055Z	60	243
2021-02-25T10:08:08.057Z	66	250
2021-02-25T10:08:13.058Z	74	255
2021-02-25T10:08:18.058Z	81	262
2021-02-25T10:08:23.058Z	89	268
2021-02-25T10:08:28.060Z	96	274
2021-02-25T10:08:33.062Z	105	281
2021-02-25T10:08:38.061Z	115	286
2021-02-25T10:08:43.062Z	123	293
2021-02-25T10:08:48.062Z	133	299
2021-02-25T10:08:53.063Z	141	306
2021-02-25T10:08:58.064Z	152	312
2021-02-25T10:09:03.065Z	161	319
2021-02-25T10:09:08.066Z	172	326
2021-02-25T10:09:13.067Z	182	331
2021-02-25T10:09:18.068Z	194	339
2021-02-25T10:09:23.069Z	204	344
2021-02-25T10:09:28.070Z	216	352
2021-02-25T10:09:33.072Z	228	358
2021-02-25T10:09:38.071Z	239	365
2021-02-25T10:09:43.073Z	252	371
2021-02-25T10:09:48.074Z	263	378
2021-02-25T10:09:53.074Z	276	384
2021-02-25T10:09:58.075Z	287	392
2021-02-25T10:10:03.076Z	301	399
2021-02-25T10:10:08.078Z	313	405
2021-02-25T10:10:13.079Z	327	412
2021-02-25T10:10:18.080Z	341	419
2021-02-25T10:10:23.080Z	353	426
2021-02-25T10:10:28.080Z	367	432
2021-02-25T10:10:33.081Z	379	440
2021-02-25T10:10:38.082Z	394	446
2021-02-25T10:10:43.082Z	406	453
2021-02-25T10:10:48.083Z	421	460
2021-02-25T10:10:53.083Z	433	467
2021-02-25T10:10:58.084Z	448	475
2021-02-25T10:11:03.085Z	461	481
2021-02-25T10:11:08.086Z	476	488
2021-02-25T10:11:13.087Z	491	495
2021-02-25T10:11:18.088Z	503	502
2021-02-25T10:11:23.088Z	518	508
2021-02-25T10:11:28.090Z	531	516
2021-02-25T10:11:33.090Z	546	522
2021-02-25T10:11:38.090Z	558	530
2021-02-25T10:11:43.091Z	573	536
2021-02-25T10:11:48.091Z	586	543
2021-02-25T10:11:53.092Z	600	551
2021-02-25T10:11:58.093Z	613	557
2021-02-25T10:12:03.093Z	627	565
2021-02-25T10:12:08.094Z	642	571
2021-02-25T10:12:13.096Z	654	578
2021-02-25T10:12:18.096Z	668	584
2021-02-25T10:12:23.096Z	680	592
2021-02-25T10:12:28.097Z	694	598
2021-02-25T10:12:33.098Z	705	605
2021-02-25T10:12:38.098Z	719	611
2021-02-25T10:12:43.098Z	730	619
2021-02-25T10:12:48.100Z	743	626
2021-02-25T10:12:53.100Z	754	632
2021-02-25T10:12:58.101Z	767	639
2021-02-25T10:13:03.102Z	779	645
2021-02-25T10:13:08.103Z	790	652
2021-02-25T10:13:13.104Z	802	658
2021-02-25T10:13:18.105Z	812	665
2021-02-25T10:13:23.105Z	823	671
2021-02-25T10:13:28.105Z	833	678
2021-02-25T10:13:33.107Z	844	684
2021-02-25T10:13:38.108Z	853	691
2021-02-25T10:13:43.108Z	863	698
2021-02-25T10:13:48.108Z	872	704
2021-02-25T10:13:53.108Z	882	711
2021-02-25T10:13:58.109Z	891	716
2021-02-25T10:14:03.109Z	899	723
2021-02-25T10:14:08.111Z	908	729
2021-02-25T10:14:13.111Z	915	735
2021-02-25T10:14:18.112Z	923	741
2021-02-25T10:14:23.112Z	930	747
2021-02-25T10:14:28.112Z	937	754
2021-02-25T10:14:33.114Z	943	759
2021-02-25T10:14:38.114Z	950	766
2021-02-25T10:14:43.114Z	955	771
2021-02-25T10:14:48.116Z	961	777
2021-02-25T10:14:53.116Z	967	782
2021-02-25T10:14:58.117Z	971	789
2021-02-25T10:15:03.116Z	976	794
2021-02-25T10:15:08.117Z	980	800
2021-02-25T10:15:13.116Z	984	805
2021-02-25T10:15:18.116Z	987	811
2021-02-25T10:15:23.118Z	990	816
2021-02-25T10:15:28.118Z	992	821
2021-02-25T10:15:33.120Z	995	827
2021-02-25T10:15:38.120Z	996	832
2021-02-25T10:15:43.121Z	998	837
2021-02-25T10:15:48.122Z	999	842
2021-02-25T10:15:53.124Z	1000	847
2021-02-25T10:15:58.125Z	1000	852
2021-02-25T10:16:03.125Z	1000	857
2021-02-25T10:16:08.125Z	999	861
2021-02-25T10:16:13.127Z	999	867
2021-02-25T10:16:18.128Z	997	872
2021-02-25T10:16:23.128Z	996	876
2021-02-25T10:16:28.130Z	994	881
2021-02-25T10:16:33.132Z	991	885
2021-02-25T10:16:38.133Z	989	890
2021-02-25T10:16:43.139Z	985	893
2021-02-25T10:16:48.141Z	982	898
2021-02-25T10:16:53.141Z	978	902
2021-02-25T10:16:58.142Z	974	906
2021-02-25T10:17:03.142Z	969	910
2021-02-25T10:17:08.144Z	964	914
2021-02-25T10:17:13.145Z	959	918
2021-02-25T10:17:18.146Z	954	922
2021-02-25T10:17:23.146Z	947	926
2021-02-25T10:17:28.147Z	940	929
2021-02-25T10:17:33.147Z	934	933
2021-02-25T10:17:38.148Z	926	936
2021-02-25T10:17:43.149Z	920	939
2021-02-25T10:17:48.150Z	911	942
2021-02-25T10:17:53.151Z	904	946
2021-02-25T10:17:58.152Z	895	949
2021-02-25T10:18:03.154Z	887	952
2021-02-25T10:18:08.154Z	878	955
2021-02-25T10:18:13.155Z	869	958
2021-02-25T10:18:18.155Z	859	961
2021-02-25T10:18:23.155Z	848	963
2021-02-25T10:18:28.156Z	839	966
2021-02-25T10:18:33.157Z	828	968
2021-02-25T10:18:38.157Z	818	971
2021-02-25T10:18:43.156Z	807	973
2021-02-25T10:18:48.157Z	797	975
2021-02-25T10:18:53.158Z	785	977
2021-02-25T10:18:58.158Z	774	979
2021-02-25T10:19:03.158Z	761	981
2021-02-25T10:19:08.159Z	751	983
2021-02-25T10:19:13.159Z	738	985
2021-02-25T10:19:18.161Z	724	986
2021-02-25T10:19:23.162Z	713	988
2021-02-25T10:19:28.162Z	699	989
2021-02-25T10:19:33.162Z	688	991
2021-02-25T10:19:38.164Z	674	992
2021-02-25T10:19:43.164Z	662	993
2021-02-25T10:19:48.165Z	648	994
2021-02-25T10:19:53.165Z	636	995
2021-02-25T10:19:58.166Z	621	996
2021-02-25T10:20:03.167Z	609	997
2021-02-25T10:20:08.167Z	594	998
2021-02-25T10:20:13.168Z	579	998
2021-02-25T10:20:18.169Z	567	999
2021-02-25T10:20:23.169Z	552	999
2021-02-25T10:20:28.172Z	540	1000
2021-02-25T10:20:33.172Z	525	1000
2021-02-25T10:20:38.172Z	512	1000
2021-02-25T10:20:43.173Z	497	1000
2021-02-25T10:20:48.173Z	485	1000
2021-02-25T10:20:53.174Z	470	1000
2021-02-25T10:20:58.175Z	455	1000
2021-02-25T10:21:03.175Z	442	999
2021-02-25T10:21:08.176Z	427	999
2021-02-25T10:21:13.177Z	415	998
2021-02-25T10:21:18.178Z	400	998
2021-02-25T10:21:23.179Z	388	997
2021-02-25T10:21:28.181Z	373	996
2021-02-25T10:21:33.182Z	361	995
2021-02-25T10:21:38.182Z	347	994
2021-02-25T10:21:43.183Z	335	993
2021-02-25T10:21:48.183Z	321	992
2021-02-25T10:21:53.185Z	307	990
2021-02-25T10:21:58.186Z	296	989
2021-02-25T10:22:03.186Z	282	988
2021-02-25T10:22:08.187Z	271	986
2021-02-25T10:22:13.189Z	257	984
2021-02-25T10:22:18.189Z	247	982
2021-02-25T10:22:23.189Z	234	981
2021-02-25T10:22:28.189Z	223	979
2021-02-25T10:22:33.190Z	211	976
2021-02-25T10:22:38.191Z	201	974
2021-02-25T10:22:43.192Z	189	972
2021-02-25T10:22:48.193Z	177	970
2021-02-25T10:22:53.193Z	168	967
2021-02-25T10:22:58.194Z	157	965
2021-02-25T10:23:03.195Z	148	962
2021-02-25T10:23:08.196Z	137	960
2021-02-25T10:23:13.196Z	129	957
2021-02-25T10:23:18.197Z	119	954
2021-02-25T10:23:23.198Z	111	951
2021-02-25T10:23:28.198Z	102	948
2021-02-25T10:23:33.199Z	94	945
2021-02-25T10:23:38.201Z	86	941
2021-02-25T10:23:43.201Z	77	938
2021-02-25T10:23:48.201Z	71	935
2021-02-25T10:23:53.203Z	63	932
2021-02-25T10:23:58.204Z	57	928
2021-02-25T10:24:03.205Z	51	924
2021-02-25T10:24:08.206Z	45	920
2021-02-25T10:24:13.208Z	39	916
2021-02-25T10:24:18.208Z	34	913
2021-02-25T10:24:23.208Z	29	909
2021-02-25T10:24:28.209Z	24	905
2021-02-25T10:24:33.210Z	21	900
2021-02-25T10:24:38.210Z	17	897
2021-02-25T10:24:43.210Z	14	892
2021-02-25T10:24:48.212Z	10	888
2021-02-25T10:24:53.212Z	8	883
2021-02-25T10:24:58.212Z	5	879
2021-02-25T10:25:03.213Z	4	874
2021-02-25T10:25:08.214Z	2	869
2021-02-25T10:25:13.215Z	1	865
2021-02-25T10:25:18.215Z	0	860
2021-02-25T10:25:23.215Z	0	856
2021-02-25T10:25:28.215Z	0	850
2021-02-25T10:25:33.215Z	1	846
2021-02-25T10:25:38.216Z	1	840
2021-02-25T10:25:43.216Z	3	836
2021-02-25T10:25:48.217Z	4	830
2021-02-25T10:25:53.218Z	6	825
2021-02-25T10:25:58.219Z	8	820
2021-02-25T10:26:03.220Z	11	814
2021-02-25T10:26:08.220Z	14	809
2021-02-25T10:26:13.220Z	18	803
2021-02-25T10:26:18.220Z	22	798
2021-02-25T10:26:23.221Z	26	792
2021-02-25T10:26:28.222Z	31	787
2021-02-25T10:26:33.224Z	35	781
2021-02-25T10:26:38.225Z	41	775
2021-02-25T10:26:43.226Z	46	769
2021-02-25T10:26:48.227Z	53	763
2021-02-25T10:26:53.227Z	58	757
2021-02-25T10:26:58.228Z	66	751
2021-02-25T10:27:03.228Z	72	745
2021-02-25T10:27:08.228Z	80	739
2021-02-25T10:27:13.228Z	88	733
2021-02-25T10:27:18.228Z	95	727
2021-02-25T10:27:23.228Z	104	721
2021-02-25T10:27:28.229Z	112	714
2021-02-25T10:27:33.230Z	122	709
2021-02-25T10:27:38.230Z	130	702
2021-02-25T10:27:43.231Z	140	695
2021-02-25T10:27:48.232Z	149	689
2021-02-25T10:27:53.232Z	160	682
2021-02-25T10:27:58.233Z	171	676
2021-02-25T10:28:03.234Z	181	669
2021-02-25T10:28:08.234Z	193	663
2021-02-25T10:28:13.233Z	203	656
2021-02-25T10:28:18.234Z	215	650
2021-02-25T10:28:23.234Z	225	643
2021-02-25T10:28:28.235Z	238	637
2021-02-25T10:28:33.236Z	249	630
2021-02-25T10:28:38.237Z	262	623
2021-02-25T10:28:43.237Z	273	616
2021-02-25T10:28:48.238Z	286	609
2021-02-25T10:28:53.239Z	300	603
2021-02-25T10:28:58.240Z	311	596
2021-02-25T10:29:03.241Z	325	590
2021-02-25T10:29:08.241Z	337	582
2021-02-25T10:29:13.242Z	351	576
2021-02-25T10:29:18.243Z	363	569
2021-02-25T10:29:23.243Z	378	562
2021-02-25T10:29:28.244Z	390	555
2021-02-25T10:29:33.244Z	405	547
2021-02-25T10:29:38.244Z	417	541
2021-02-25T10:29:43.245Z	432	534
2021-02-25T10:29:48.246Z	447	527
2021-02-25T10:29:53.247Z	459	520
2021-02-25T10:29:58.247Z	474	514
2021-02-25T10:30:03.248Z	487	506
2021-02-25T10:30:08.248Z	502	500
2021-02-25T10:30:13.249Z	514	492
2021-02-25T10:30:18.250Z	529	485
2021-02-25T10:30:23.251Z	542	479
2021-02-25T10:30:28.252Z	557	471
2021-02-25T10:30:33.253Z	572	465
2021-02-25T10:30:38.253Z	584	457
2021-02-25T10:30:43.254Z	599	451
2021-02-25T10:30:48.255Z	611	444
2021-02-25T10:30:53.256Z	626	437
2021-02-25T10:30:58.257Z	638	430
2021-02-25T10:31:03.257Z	652	424
2021-02-25T10:31:08.257Z	664	416
2021-02-25T10:31:13.258Z	678	409
2021-02-25T10:31:18.258Z	690	403
2021-02-25T10:31:23.259Z	704	396
2021-02-25T10:31:28.260Z	717	389
2021-02-25T10:31:33.260Z	728	382
2021-02-25T10:31:38.260Z	742	376
2021-02-25T10:31:43.261Z	752	369
2021-02-25T10:31:48.261Z	765	363
2021-02-25T10:31:53.261Z	776	356
2021-02-25T10:31:58.262Z	788	348
2021-02-25T10:32:03.262Z	798	342
2021-02-25T10:32:08.263Z	810	335
2021-02-25T10:32:13.263Z	822	329
2021-02-25T10:32:18.264Z	831	322
2021-02-25T10:32:23.264Z	843	317
2021-02-25T10:32:28.264Z	852	310
2021-02-25T10:32:33.265Z	862	304
2021-02-25T10:32:38.266Z	871	297
2021-02-25T10:32:43.266Z	880	291
2021-02-25T10:32:48.267Z	888	284
2021-02-25T10:32:53.268Z	898	278
2021-02-25T10:32:58.269Z	905	272
2021-02-25T10:33:03.269Z	914	265
2021-02-25T10:33:08.270Z	922	260
2021-02-25T10:33:13.270Z	929	253
2021-02-25T10:33:18.271Z	936	248
2021-02-25T10:33:23.273Z	942	241
