time	1-SP	1-T	2-SP	2-T
2021-05-17T10:10:51.737Z	39	38	916	916
2021-05-17T10:11:11.741Z	20	19	900	901
2021-05-17T10:11:31.742Z	7	8	882	883
2021-05-17T10:11:51.743Z	1	1	865	864
2021-05-17T10:12:11.751Z	1	1	845	844
2021-05-17T10:12:31.763Z	7	6	823	824
2021-05-17T10:12:51.768Z	19	18	801	802
2021-05-17T10:13:11.774Z	36	37	780	779
2021-05-17T10:13:31.784Z	60	61	756	757
2021-05-17T10:13:51.791Z	90	88	731	732
2021-05-17T10:14:11.803Z	125	123	708	707
2021-05-17T10:14:31.819Z	161	163	681	680
2021-05-17T10:14:51.823Z	205	203	655	656
2021-05-17T10:15:11.826Z	253	251	630	628
2021-05-17T10:15:31.832Z	300	302	602	601
2021-05-17T10:15:51.842Z	353	356	574	575
2021-05-17T10:16:11.855Z	409	406	545	547
2021-05-17T10:16:31.867Z	460	463	520	518
2021-05-17T10:16:51.882Z	517	520	491	492
2021-05-17T10:17:11.888Z	574	571	463	464
2021-05-17T10:17:31.897Z	630	627	437	435
2021-05-17T10:17:51.897Z	679	681	409	407
2021-05-17T10:18:11.905Z	731	733	381	382
2021-05-17T10:18:31.912Z	780	778	353	354
2021-05-17T10:18:51.924Z	821	823	329	327
2021-05-17T10:19:11.939Z	863	865	302	301
2021-05-17T10:19:31.945Z	900	898	276	277
2021-05-17T10:20:16.322Z	608	610	555	553
2021-05-17T10:20:36.336Z	663	660	583	582
2021-05-17T10:20:56.351Z	711	713	608	610
2021-05-17T10:21:16.364Z	761	763	636	637
2021-05-17T10:21:36.370Z	808	806	663	662
2021-05-17T10:21:56.374Z	851	849	688	689
2021-05-17T10:22:16.376Z	886	888	714	715
2021-05-17T10:22:36.377Z	920	921	739	738
2021-05-17T10:22:56.378Z	948	947	764	763
2021-05-17T10:23:16.379Z	968	969	785	787
2021-05-17T10:23:36.380Z	985	986	808	809
2021-05-17T10:24:24.558Z	606	609	554	555
2021-05-17T10:24:44.571Z	661	664	582	581
2021-05-17T10:25:04.575Z	714	712	610	609
2021-05-17T10:25:24.579Z	764	762	635	636
2021-05-17T10:25:44.587Z	807	809	663	664
2021-05-17T10:26:04.589Z	850	848	689	688
2021-05-17T10:26:24.601Z	888	886	713	714
2021-05-17T10:26:44.607Z	919	920	738	740
2021-05-17T10:27:04.611Z	947	948	763	762
2021-05-17T10:27:24.624Z	970	969	787	786
2021-05-17T10:27:44.637Z	985	986	808	809
2021-05-17T10:28:04.641Z	996	996	830	829
2021-05-17T10:28:24.649Z	1000	1000	851	850
2021-05-17T10:28:44.662Z	998	998	870	869
2021-05-17T10:29:04.667Z	990	990	887	888
2021-05-17T10:29:24.674Z	976	975	905	904
2021-05-17T10:29:44.678Z	955	956	921	920
2021-05-17T10:30:04.685Z	929	930	934	935
2021-05-17T10:30:24.696Z	900	898	947	948
2021-05-17T10:30:44.696Z	863	861	959	959
2021-05-17T10:31:04.701Z	822	824	970	969
2021-05-17T10:31:24.704Z	776	778	978	979
2021-05-17T10:31:44.708Z	732	729	986	986
2021-05-17T10:32:04.718Z	680	677	992	991
2021-05-17T10:32:24.719Z	625	628	996	996
2021-05-17T10:32:44.724Z	574	572	999	999
2021-05-17T10:33:04.726Z	518	515	1000	1000
2021-05-17T10:33:24.740Z	461	463	1000	1000
2021-05-17T10:33:44.754Z	404	407	998	998
2021-05-17T10:34:04.761Z	354	352	994	994
2021-05-17T10:34:24.775Z	301	298	989	990
2021-05-17T10:34:44.782Z	250	252	983	983
2021-05-17T10:35:04.796Z	206	204	975	975
2021-05-17T10:35:24.798Z	162	160	966	965
2021-05-17T10:35:44.799Z	122	124	955	955
2021-05-17T10:36:04.808Z	87	89	943	943
2021-05-17T10:36:24.813Z	60	59	929	929
2021-05-17T10:36:44.825Z	36	35	914	915
2021-05-17T10:37:04.826Z	18	19	897	898
2021-05-17T10:37:24.826Z	6	6	881	880
2021-05-17T10:37:44.834Z	1	1	862	861
2021-05-17T10:38:04.844Z	1	1	842	843
2021-05-17T10:38:24.845Z	8	7	821	822
2021-05-17T10:38:44.852Z	20	20	800	799
2021-05-17T10:39:04.864Z	39	40	777	778
2021-05-17T10:39:24.873Z	63	62	753	754
2021-05-17T10:39:44.879Z	94	93	730	729
2021-05-17T10:40:04.884Z	126	128	704	703
2021-05-17T10:40:24.893Z	167	165	678	679
2021-05-17T10:40:44.899Z	211	209	651	652
2021-05-17T10:41:04.912Z	255	257	626	625
2021-05-17T10:41:24.920Z	306	309	598	600
2021-05-17T10:41:44.930Z	360	358	570	572
2021-05-17T10:42:04.931Z	416	413	544	543
2021-05-17T10:42:24.939Z	467	470	516	515
2021-05-17T10:42:44.951Z	524	522	487	489
2021-05-17T10:43:04.955Z	581	579	461	460
2021-05-17T10:43:24.968Z	632	634	433	432
2021-05-17T10:43:44.975Z	686	688	405	406
2021-05-17T10:44:04.979Z	738	735	377	378
2021-05-17T10:44:24.992Z	782	784	352	351
2021-05-17T10:44:44.996Z	827	829	325	326
2021-05-17T10:45:05.010Z	868	867	298	300
2021-05-17T10:45:25.019Z	904	903	275	274
2021-05-17T10:45:45.018Z	933	934	250	249
2021-05-17T10:46:05.023Z	958	957	226	227
2021-05-17T10:46:25.034Z	978	977	204	203
2021-05-17T10:46:45.036Z	991	991	182	181
2021-05-17T10:47:05.038Z	998	999	160	161
2021-05-17T10:47:25.048Z	1000	1000	140	141
2021-05-17T10:47:45.051Z	995	995	122	122
2021-05-17T10:48:05.059Z	984	983	104	105
2021-05-17T10:48:25.069Z	966	967	87	88
2021-05-17T10:48:45.082Z	943	944	73	73
2021-05-17T10:49:05.083Z	916	915	59	59
2021-05-17T10:49:25.086Z	882	884	46	47
2021-05-17T10:49:45.092Z	843	845	36	36
2021-05-17T10:50:05.098Z	803	801	26	26
2021-05-17T10:50:25.106Z	756	754	18	18
2021-05-17T10:50:45.113Z	706	708	11	11
2021-05-17T10:51:05.118Z	653	655	6	6
2021-05-17T10:51:25.132Z	602	600	3	2
2021-05-17T10:51:45.139Z	546	549	1	1
2021-05-17T10:52:05.143Z	489	492	0	0
2021-05-17T10:52:25.151Z	438	435	1	1
2021-05-17T10:52:45.158Z	382	379	4	3
2021-05-17T10:53:05.162Z	327	329	8	8
2021-05-17T10:53:25.177Z	275	277	13	13
2021-05-17T10:53:45.190Z	230	227	20	21
2021-05-17T10:54:05.199Z	183	181	29	29
2021-05-17T10:54:25.210Z	141	143	40	39
2021-05-17T10:54:45.211Z	107	106	50	51
2021-05-17T10:55:05.220Z	75	73	63	64
2021-05-17T10:55:25.236Z	47	49	78	77
2021-05-17T10:55:45.241Z	26	27	93	93
2021-05-17T10:56:05.250Z	12	12	110	111
2021-05-17T10:56:25.258Z	3	3	128	127
2021-05-17T10:56:45.269Z	0	0	148	147
2021-05-17T10:57:05.277Z	3	3	167	168
2021-05-17T10:57:25.286Z	13	13	189	188
2021-05-17T10:57:45.300Z	29	28	212	211
2021-05-17T10:58:05.305Z	51	49	233	234
2021-05-17T10:58:25.312Z	76	77	258	259
2021-05-17T10:58:45.326Z	109	107	283	282
2021-05-17T10:59:05.336Z	147	145	307	308
2021-05-17T10:59:25.345Z	185	187	333	335
2021-05-17T10:59:45.348Z	231	234	361	359
2021-05-17T11:00:05.362Z	281	279	388	387
2021-05-17T11:00:25.371Z	329	331	414	415
2021-05-17T11:00:45.386Z	384	386	442	443
2021-05-17T11:01:05.392Z	440	437	470	469
2021-05-17T11:01:25.396Z	497	494	496	497
2021-05-17T11:01:45.395Z	549	551	525	526
2021-05-17T11:02:05.405Z	605	603	553	552
2021-05-17T11:02:25.411Z	660	658	582	580
2021-05-17T11:02:45.419Z	708	711	607	608
2021-05-17T11:03:05.425Z	759	761	635	633
2021-05-17T11:03:25.431Z	806	804	662	661
2021-05-17T11:03:45.446Z	849	847	686	688
2021-05-17T11:04:05.459Z	884	886	713	714
2021-05-17T11:04:25.461Z	918	917	738	737
2021-05-17T11:04:45.469Z	947	946	761	762
2021-05-17T11:05:05.485Z	968	968	784	786
2021-05-17T11:05:25.487Z	985	985	807	806
2021-05-17T11:05:45.487Z	996	995	829	828
2021-05-17T11:06:05.491Z	1000	1000	849	849
2021-05-17T11:06:25.505Z	998	998	868	868
2021-05-17T11:06:45.514Z	990	991	887	886
2021-05-17T11:07:05.518Z	976	977	903	904
2021-05-17T11:07:25.526Z	957	956	919	920
2021-05-17T11:07:45.532Z	931	932	934	933
2021-05-17T11:08:05.536Z	900	901	946	947
2021-05-17T11:08:25.549Z	866	864	959	959
2021-05-17T11:08:45.551Z	825	823	969	969
2021-05-17T11:09:05.563Z	780	782	978	978
2021-05-17T11:09:25.568Z	735	733	985	986
2021-05-17T11:09:45.577Z	683	681	991	992
2021-05-17T11:10:05.581Z	629	632	996	996
2021-05-17T11:10:25.586Z	573	576	998	999
2021-05-17T11:10:45.599Z	521	519	1000	1000
2021-05-17T11:11:05.603Z	464	462	1000	1000
2021-05-17T11:11:25.615Z	408	410	998	998
2021-05-17T11:11:45.625Z	357	355	995	995
2021-05-17T11:12:05.637Z	304	301	990	990
2021-05-17T11:12:25.648Z	252	255	983	984
2021-05-17T11:12:45.653Z	205	207	976	976
2021-05-17T11:13:05.665Z	162	164	967	966
2021-05-17T11:13:25.666Z	126	124	956	955
2021-05-17T11:13:45.667Z	90	89	943	944
2021-05-17T11:14:05.669Z	61	62	930	930
2021-05-17T11:14:25.671Z	37	38	914	915
2021-05-17T11:14:45.678Z	20	19	899	899
2021-05-17T11:15:05.679Z	7	7	882	882
2021-05-17T11:15:25.680Z	1	1	863	863
2021-05-17T11:15:45.686Z	1	1	844	843
2021-05-17T11:16:34.095Z	607	609	554	555
2021-05-17T11:16:54.099Z	662	659	582	581
2021-05-17T11:17:14.105Z	714	712	610	609
2021-05-17T11:17:34.107Z	760	762	636	637
2021-05-17T11:17:54.108Z	807	809	663	662
2021-05-17T11:18:14.108Z	850	848	689	688
2021-05-17T11:18:34.111Z	888	887	713	714
2021-05-17T11:18:54.119Z	919	920	739	740
2021-05-17T11:19:14.123Z	947	946	763	762
2021-05-17T11:19:34.138Z	970	969	785	786
2021-05-17T11:19:54.149Z	985	986	808	809
2021-05-17T11:20:14.164Z	996	996	830	829
2021-05-17T11:20:34.170Z	1000	1000	851	850
2021-05-17T11:20:54.172Z	998	998	869	870
2021-05-17T11:21:14.185Z	990	989	888	887
2021-05-17T11:21:34.193Z	975	976	905	904
2021-05-17T11:21:54.192Z	954	956	920	920
2021-05-17T11:22:14.205Z	930	929	935	935
2021-05-17T11:22:34.210Z	899	900	948	947
2021-05-17T11:22:54.223Z	862	863	959	959
2021-05-17T11:23:14.223Z	824	822	969	970
2021-05-17T11:23:34.233Z	778	776	979	978
2021-05-17T11:23:54.233Z	729	731	986	986
2021-05-17T11:24:14.237Z	682	679	991	992
2021-05-17T11:24:34.249Z	627	625	996	996
