time	1-SP	1-T	2-SP	2-T
2021-05-18T10:11:37.453Z	178	176	329	328
2021-05-18T10:11:57.468Z	224	222	354	355
2021-05-18T10:12:17.476Z	268	270	381	382
2021-05-18T10:12:37.486Z	320	322	409	408
2021-05-18T10:12:57.498Z	374	372	437	436
2021-05-18T10:13:17.511Z	430	427	463	464
2021-05-18T10:13:37.525Z	481	484	491	492
2021-05-18T10:13:57.529Z	538	540	519	521
2021-05-18T10:14:17.538Z	594	591	548	546
2021-05-18T10:14:37.550Z	649	647	576	574
2021-05-18T10:14:57.555Z	697	700	601	602
2021-05-18T10:15:17.566Z	748	751	629	630
2021-05-18T10:15:37.576Z	796	798	656	655
2021-05-18T10:15:57.576Z	840	838	683	682
2021-05-18T10:16:17.583Z	876	878	707	708
2021-05-18T10:16:37.598Z	911	913	732	734
2021-05-18T10:16:57.602Z	941	940	757	756
2021-05-18T10:17:17.607Z	965	964	779	780
2021-05-18T10:17:37.612Z	982	982	802	803
2021-05-18T10:17:57.617Z	993	994	824	825
2021-05-18T10:18:17.621Z	999	1000	845	844
2021-05-18T10:18:37.631Z	999	999	865	864
2021-05-18T10:18:57.633Z	992	993	884	883
2021-05-18T10:19:17.633Z	979	980	900	900
2021-05-18T10:19:37.646Z	962	961	916	917
2021-05-18T10:19:57.661Z	938	936	931	932
2021-05-18T10:20:17.662Z	907	906	945	944
2021-05-18T10:20:37.667Z	872	874	957	956
2021-05-18T10:20:57.679Z	832	834	967	967
2021-05-18T10:21:17.687Z	791	789	976	977
2021-05-18T10:21:37.697Z	743	741	984	984
2021-05-18T10:21:57.697Z	692	694	990	990
2021-05-18T10:22:17.697Z	638	641	995	995
2021-05-18T10:22:37.710Z	588	585	998	998
2021-05-18T10:22:57.717Z	531	534	1000	1000
2021-05-18T10:23:17.721Z	475	478	1000	1000
2021-05-18T10:23:37.722Z	419	422	998	998
2021-05-18T10:23:57.724Z	364	366	996	995
2021-05-18T10:24:17.727Z	315	313	991	991
2021-05-18T10:24:37.738Z	264	262	985	985
2021-05-18T10:24:57.752Z	216	214	977	978
2021-05-18T10:25:17.752Z	171	173	968	968
2021-05-18T10:25:37.764Z	131	133	958	958
2021-05-18T10:25:57.772Z	96	97	946	946
2021-05-18T10:26:17.775Z	67	66	933	932
2021-05-18T10:26:37.788Z	42	41	918	918
2021-05-18T10:26:57.804Z	22	22	902	903
2021-05-18T10:27:17.817Z	9	9	885	886
2021-05-18T10:27:37.829Z	1	2	866	867
2021-05-18T10:27:57.835Z	0	0	848	847
2021-05-18T10:28:17.841Z	5	5	828	827
2021-05-18T10:28:37.844Z	16	17	806	805
2021-05-18T10:28:57.849Z	33	34	783	784
2021-05-18T10:29:17.858Z	56	55	759	760
2021-05-18T10:29:37.869Z	85	84	735	736
2021-05-18T10:29:57.877Z	119	117	712	711
2021-05-18T10:30:17.882Z	154	156	686	685
2021-05-18T10:30:37.896Z	197	199	660	658
2021-05-18T10:30:57.904Z	244	246	633	631
2021-05-18T10:31:17.914Z	294	292	605	606
2021-05-18T10:31:37.916Z	347	345	580	578
2021-05-18T10:31:57.920Z	397	400	551	550
2021-05-18T10:32:17.931Z	454	456	523	524
2021-05-18T10:32:37.944Z	511	508	494	496
2021-05-18T10:32:57.959Z	567	565	468	467
2021-05-18T10:33:17.964Z	618	621	440	439
2021-05-18T10:33:37.971Z	673	670	412	413
2021-05-18T10:33:57.975Z	725	723	386	385
2021-05-18T10:34:17.990Z	770	772	359	358
2021-05-18T10:34:37.998Z	816	818	332	333
2021-05-18T10:34:58.007Z	858	856	305	306
2021-05-18T10:35:18.019Z	896	894	282	280
2021-05-18T10:35:38.032Z	925	927	256	255
2021-05-18T10:35:58.038Z	952	953	232	233
2021-05-18T10:36:18.043Z	973	973	208	209
2021-05-18T10:36:38.056Z	989	988	186	187
2021-05-18T10:36:58.059Z	997	997	166	165
2021-05-18T10:37:18.069Z	1000	1000	146	145
2021-05-18T10:37:38.081Z	997	996	127	126
2021-05-18T10:37:58.092Z	987	987	109	109
2021-05-18T10:38:18.095Z	972	972	92	92
2021-05-18T10:38:38.106Z	950	951	76	77
2021-05-18T10:38:58.112Z	922	924	63	62
2021-05-18T10:39:18.126Z	893	891	50	49
2021-05-18T10:39:38.132Z	855	854	38	38
2021-05-18T10:39:58.138Z	814	812	28	29
2021-05-18T10:40:18.139Z	768	770	20	20
2021-05-18T10:40:38.149Z	718	721	13	13
2021-05-18T10:40:58.164Z	666	669	8	7
2021-05-18T10:41:18.178Z	617	615	3	3
2021-05-18T10:41:38.187Z	562	559	1	1
2021-05-18T10:41:58.192Z	506	504	0	0
2021-05-18T10:42:18.198Z	450	447	1	1
2021-05-18T10:42:38.203Z	394	397	3	3
2021-05-18T10:42:58.203Z	340	342	7	6
2021-05-18T10:43:18.211Z	288	290	12	12
2021-05-18T10:43:38.222Z	242	240	18	19
2021-05-18T10:43:58.235Z	196	194	27	27
2021-05-18T10:44:18.243Z	153	151	36	36
2021-05-18T10:44:38.252Z	115	113	48	47
2021-05-18T10:44:58.257Z	82	83	60	60
2021-05-18T10:45:18.263Z	53	55	75	74
2021-05-18T10:45:38.276Z	31	32	89	89
2021-05-18T10:45:58.278Z	16	15	105	106
2021-05-18T10:46:18.278Z	5	4	123	124
2021-05-18T10:46:38.289Z	0	0	142	141
2021-05-18T10:46:58.290Z	2	2	163	162
2021-05-18T10:47:18.305Z	10	10	184	183
2021-05-18T10:47:38.316Z	24	24	204	205
2021-05-18T10:47:58.324Z	43	44	227	228
2021-05-18T10:48:18.326Z	68	70	251	253
2021-05-18T10:48:38.329Z	99	101	276	275
2021-05-18T10:48:58.329Z	135	134	302	301
2021-05-18T10:49:18.340Z	176	174	328	327
2021-05-18T10:49:38.345Z	221	219	352	354
2021-05-18T10:49:58.351Z	265	268	379	381
2021-05-18T10:50:18.355Z	317	319	407	408
2021-05-18T10:50:38.361Z	370	372	435	434
2021-05-18T10:50:58.371Z	425	423	463	462
2021-05-18T10:51:18.376Z	481	478	491	490
2021-05-18T10:51:38.382Z	537	535	519	518
2021-05-18T10:51:58.388Z	588	591	545	546
2021-05-18T10:52:18.402Z	644	646	573	574
2021-05-18T10:52:38.414Z	696	699	601	599
2021-05-18T10:52:58.422Z	747	745	628	627
2021-05-18T10:53:18.429Z	794	792	655	654
2021-05-18T10:53:38.444Z	838	836	682	680
2021-05-18T10:53:58.455Z	877	875	705	706
2021-05-18T10:54:18.459Z	909	910	731	732
2021-05-18T10:54:38.464Z	939	940	755	756
2021-05-18T10:54:58.471Z	963	964	779	778
2021-05-18T10:55:18.472Z	981	981	802	801
2021-05-18T10:55:38.474Z	993	993	824	823
2021-05-18T10:55:58.478Z	999	999	843	844
2021-05-18T10:56:18.493Z	999	999	863	864
2021-05-18T10:56:38.498Z	993	993	882	881
2021-05-18T10:56:58.500Z	980	981	900	899
2021-05-18T10:57:18.512Z	963	962	915	916
2021-05-18T10:57:38.518Z	939	938	930	931
2021-05-18T10:57:58.527Z	910	908	944	943
2021-05-18T10:58:18.541Z	875	876	956	955
2021-05-18T10:58:38.546Z	835	837	967	966
2021-05-18T10:58:58.561Z	791	793	976	976
2021-05-18T10:59:18.562Z	744	746	983	984
2021-05-18T10:59:38.577Z	698	695	990	990
2021-05-18T10:59:58.578Z	645	642	995	995
2021-05-18T11:00:18.587Z	590	587	998	998
2021-05-18T11:00:38.592Z	533	536	1000	1000
2021-05-18T11:00:58.600Z	476	479	1000	1000
2021-05-18T11:01:18.614Z	425	422	999	998
2021-05-18T11:01:38.619Z	369	372	996	996
2021-05-18T11:01:58.634Z	315	318	991	991
2021-05-18T11:02:18.641Z	268	266	985	985
2021-05-18T11:02:38.651Z	220	217	978	977
2021-05-18T11:02:58.659Z	174	176	969	969
2021-05-18T11:03:18.668Z	133	135	958	959
2021-05-18T11:03:38.677Z	100	99	947	946
2021-05-18T11:03:58.680Z	69	67	934	933
2021-05-18T11:04:18.693Z	43	44	919	919
2021-05-18T11:04:38.704Z	23	23	903	903
2021-05-18T11:04:58.705Z	10	9	887	886
2021-05-18T11:05:18.708Z	2	2	868	869
2021-05-18T11:05:38.710Z	0	0	848	849
2021-05-18T11:05:58.716Z	5	5	829	828
2021-05-18T11:06:18.719Z	15	16	807	806
2021-05-18T11:06:38.732Z	32	33	784	785
2021-05-18T11:06:58.737Z	55	54	760	761
2021-05-18T11:07:18.744Z	84	83	738	737
2021-05-18T11:07:38.756Z	115	117	712	711
2021-05-18T11:07:58.757Z	154	155	686	688
2021-05-18T11:08:18.765Z	197	195	660	661
2021-05-18T11:08:38.772Z	240	242	635	634
2021-05-18T11:08:58.775Z	290	292	607	606
2021-05-18T11:09:18.789Z	343	340	579	581
2021-05-18T11:09:38.795Z	398	395	551	552
2021-05-18T11:09:58.807Z	449	451	525	524
2021-05-18T11:10:18.811Z	506	508	497	496
2021-05-18T11:10:38.819Z	562	560	468	470
2021-05-18T11:10:58.825Z	618	616	443	441
2021-05-18T11:11:18.840Z	668	670	414	413
2021-05-18T11:11:38.841Z	720	723	386	388
2021-05-18T11:11:58.844Z	770	768	359	360
2021-05-18T11:12:18.853Z	816	814	334	333
2021-05-18T11:12:38.864Z	854	856	308	307
2021-05-18T11:12:58.866Z	892	894	282	283
2021-05-18T11:13:18.875Z	925	923	257	258
2021-05-18T11:13:38.888Z	952	951	234	233
2021-05-18T11:13:58.899Z	972	972	211	210
2021-05-18T11:14:18.914Z	987	988	188	189
2021-05-18T11:14:38.926Z	997	997	166	167
2021-05-18T11:14:58.926Z	1000	1000	146	147
2021-05-18T11:15:18.929Z	997	997	128	127
2021-05-18T11:15:38.934Z	988	988	110	109
2021-05-18T11:15:58.936Z	973	973	93	93
2021-05-18T11:16:18.950Z	951	952	78	77
2021-05-18T11:16:38.950Z	926	925	64	63
2021-05-18T11:16:58.959Z	894	892	50	51
2021-05-18T11:17:18.969Z	856	858	39	39
2021-05-18T11:17:38.982Z	814	816	29	29
2021-05-18T11:17:58.992Z	772	770	20	20
2021-05-18T11:18:18.994Z	722	720	13	13
2021-05-18T11:18:39.006Z	670	673	7	8
2021-05-18T11:18:59.007Z	621	618	4	4
2021-05-18T11:19:19.015Z	565	562	1	1
2021-05-18T11:19:39.024Z	508	506	0	0
2021-05-18T11:19:59.029Z	451	454	1	1
2021-05-18T11:20:19.030Z	400	397	3	3
2021-05-18T11:20:39.037Z	345	343	6	6
2021-05-18T11:20:59.037Z	292	295	12	11
2021-05-18T11:21:19.040Z	242	244	18	18
2021-05-18T11:21:39.053Z	199	197	26	26
2021-05-18T11:21:59.062Z	156	154	36	36
2021-05-18T11:22:19.072Z	117	118	47	47
2021-05-18T11:22:39.085Z	83	84	60	59
2021-05-18T11:22:59.100Z	54	56	73	73
2021-05-18T11:23:19.102Z	33	32	88	89
2021-05-18T11:23:39.105Z	16	15	105	104
2021-05-18T11:23:59.107Z	5	5	123	122
2021-05-18T11:24:19.120Z	0	0	140	141
2021-05-18T11:24:39.134Z	1	2	161	161
2021-05-18T11:24:59.135Z	9	9	182	181
2021-05-18T11:25:19.146Z	23	22	204	203
2021-05-18T11:25:39.149Z	43	41	227	226
2021-05-18T11:25:59.153Z	68	67	249	250
2021-05-18T11:26:19.165Z	96	98	274	275
2021-05-18T11:26:39.176Z	132	134	300	301
2021-05-18T11:26:59.179Z	173	175	326	325
2021-05-18T11:27:19.181Z	217	215	352	351
2021-05-18T11:27:39.196Z	266	263	380	378
2021-05-18T11:27:59.201Z	317	314	405	406
2021-05-18T11:28:19.215Z	366	368	433	434
2021-05-18T11:28:39.217Z	421	423	461	462
2021-05-18T11:28:59.225Z	477	475	489	488
2021-05-18T11:29:19.239Z	534	531	517	516
2021-05-18T11:29:39.248Z	590	588	543	545
2021-05-18T11:29:59.252Z	641	643	571	573
2021-05-18T11:30:19.265Z	694	696	599	598
2021-05-18T11:30:39.269Z	745	743	627	626
2021-05-18T11:30:59.271Z	793	791	652	653
2021-05-18T11:31:19.279Z	833	835	679	680
2021-05-18T11:31:39.288Z	873	875	705	704
2021-05-18T11:31:59.292Z	908	907	730	729
2021-05-18T11:32:19.298Z	938	937	755	754
2021-05-18T11:32:39.300Z	963	962	777	778
2021-05-18T11:32:59.311Z	980	980	800	801
2021-05-18T11:33:19.326Z	993	993	822	821
2021-05-18T11:33:39.337Z	999	999	843	842
2021-05-18T11:33:59.341Z	999	999	863	862
2021-05-18T11:34:19.356Z	993	993	880	881
2021-05-18T11:34:39.369Z	982	981	898	899
2021-05-18T11:34:59.370Z	964	963	915	914
2021-05-18T11:35:19.381Z	939	941	930	929
2021-05-18T11:35:39.381Z	910	911	942	943
2021-05-18T11:35:59.388Z	878	877	955	955
2021-05-18T11:36:19.402Z	839	837	966	966
2021-05-18T11:36:39.411Z	795	793	975	975
2021-05-18T11:36:59.426Z	748	750	983	983
2021-05-18T11:37:19.441Z	697	700	990	990
2021-05-18T11:37:39.454Z	644	647	994	995
2021-05-18T11:37:59.459Z	595	592	998	998
2021-05-18T11:38:19.463Z	539	536	1000	1000
2021-05-18T11:38:39.472Z	482	480	1000	1000
2021-05-18T11:38:59.486Z	426	428	999	999
2021-05-18T11:39:19.498Z	371	373	996	996
2021-05-18T11:39:39.504Z	322	319	992	991
2021-05-18T11:39:59.505Z	270	268	986	985
2021-05-18T11:40:19.515Z	222	220	978	978
2021-05-18T11:40:39.529Z	177	175	969	970
2021-05-18T11:40:59.544Z	136	138	959	959
2021-05-18T11:41:19.552Z	100	101	947	948
2021-05-18T11:41:39.561Z	69	70	935	934
2021-05-18T11:41:59.565Z	45	44	920	920
2021-05-18T11:42:19.578Z	24	24	904	903
2021-05-18T11:42:39.585Z	10	10	887	888
2021-05-18T11:42:59.597Z	2	2	869	869
2021-05-18T11:43:19.606Z	0	0	849	850
2021-05-18T11:43:39.620Z	5	4	830	829
2021-05-18T11:43:59.623Z	14	15	808	807
2021-05-18T11:44:19.628Z	31	32	786	785
2021-05-18T11:44:39.642Z	53	54	762	763
2021-05-18T11:44:59.647Z	81	80	738	739
2021-05-18T11:45:19.657Z	115	113	713	714
2021-05-18T11:45:39.659Z	153	151	687	688
2021-05-18T11:45:59.666Z	196	193	663	662
2021-05-18T11:46:19.669Z	238	240	636	635
2021-05-18T11:46:39.672Z	287	289	609	607
2021-05-18T11:46:59.683Z	339	342	581	582
2021-05-18T11:47:19.686Z	394	391	553	554
2021-05-18T11:47:39.686Z	449	447	525	526
2021-05-18T11:47:59.699Z	506	503	499	498
2021-05-18T11:48:19.705Z	557	560	471	470
2021-05-18T11:48:39.718Z	613	616	443	444
2021-05-18T11:48:59.728Z	668	665	415	416
2021-05-18T11:49:19.743Z	720	717	387	388
2021-05-18T11:49:39.750Z	769	767	362	361
2021-05-18T11:49:59.758Z	811	813	335	334
2021-05-18T11:50:19.768Z	853	854	309	308
2021-05-18T11:50:39.781Z	890	892	283	284
2021-05-18T11:50:59.791Z	923	921	258	259
2021-05-18T11:51:19.796Z	950	949	234	235
2021-05-18T11:51:39.805Z	972	971	213	211
2021-05-18T11:51:59.815Z	986	987	190	189
2021-05-18T11:52:19.817Z	996	997	168	167
2021-05-18T11:52:39.826Z	1000	1000	148	149
2021-05-18T11:52:59.837Z	997	998	128	129
2021-05-18T11:53:19.842Z	988	989	110	111
2021-05-18T11:53:39.848Z	973	974	94	94
2021-05-18T11:53:59.855Z	954	953	78	78
2021-05-18T11:54:19.864Z	927	925	64	64
2021-05-18T11:54:39.875Z	894	896	51	51
2021-05-18T11:54:59.882Z	860	859	40	39
2021-05-18T11:55:19.887Z	819	817	29	29
2021-05-18T11:55:39.902Z	774	772	21	21
2021-05-18T11:55:59.916Z	725	727	13	14
2021-05-18T11:56:19.927Z	673	676	8	8
2021-05-18T11:56:39.934Z	619	622	4	4
2021-05-18T11:56:59.946Z	564	566	1	1
2021-05-18T11:57:19.947Z	513	510	0	0
2021-05-18T11:57:39.957Z	457	454	0	1
2021-05-18T11:57:59.971Z	401	398	3	2
2021-05-18T11:58:19.977Z	346	349	6	6
2021-05-18T11:58:39.992Z	293	296	11	11
2021-05-18T11:59:00.002Z	244	246	17	18
2021-05-18T11:59:20.012Z	201	199	26	26
2021-05-18T11:59:40.016Z	157	155	35	35
2021-05-18T12:00:00.016Z	119	120	47	46
2021-05-18T12:00:20.027Z	84	86	59	59
2021-05-18T12:00:40.028Z	56	57	72	73
2021-05-18T12:01:00.034Z	35	34	87	88
2021-05-18T12:01:20.046Z	17	16	104	104
2021-05-18T12:01:40.049Z	5	5	122	121
2021-05-18T12:02:00.062Z	0	0	141	140
2021-05-18T12:02:20.065Z	2	1	161	160
2021-05-18T12:02:40.080Z	8	9	180	181
2021-05-18T12:03:00.085Z	21	22	202	203
2021-05-18T12:03:20.095Z	41	42	226	225
2021-05-18T12:03:40.099Z	66	65	250	249
2021-05-18T12:04:00.108Z	97	95	274	273
2021-05-18T12:04:20.113Z	133	131	298	299
2021-05-18T12:04:40.117Z	170	171	324	325
2021-05-18T12:05:00.120Z	214	216	350	352
2021-05-18T12:05:20.130Z	262	264	378	376
2021-05-18T12:05:40.137Z	312	310	405	404
2021-05-18T12:06:00.144Z	365	363	432	431
2021-05-18T12:06:20.149Z	420	418	461	459
2021-05-18T12:06:40.162Z	476	474	486	487
2021-05-18T12:07:00.164Z	527	530	514	515
2021-05-18T12:07:20.169Z	584	587	543	544
2021-05-18T12:07:40.172Z	640	637	571	570
2021-05-18T12:08:00.187Z	693	690	599	597
2021-05-18T12:08:20.189Z	744	741	624	625
2021-05-18T12:08:40.189Z	787	789	651	652
2021-05-18T12:09:00.200Z	832	834	678	677
2021-05-18T12:09:20.205Z	872	870	704	703
2021-05-18T12:09:40.210Z	907	906	729	728
2021-05-18T12:10:00.221Z	937	936	752	753
2021-05-18T12:10:20.233Z	960	961	776	777
2021-05-18T12:10:40.245Z	979	980	799	800
2021-05-18T12:11:00.258Z	992	993	821	820
2021-05-18T12:11:20.270Z	999	999	842	841
2021-05-18T12:11:40.281Z	999	1000	861	862
2021-05-18T12:12:00.290Z	994	994	880	881
2021-05-18T12:12:20.291Z	982	982	898	897
2021-05-18T12:12:40.306Z	964	965	914	914
2021-05-18T12:13:00.319Z	942	941	928	929
2021-05-18T12:13:20.330Z	913	912	942	943
2021-05-18T12:13:40.338Z	878	880	955	954
2021-05-18T12:14:00.349Z	838	840	965	966
2021-05-18T12:14:20.351Z	799	796	975	975
2021-05-18T12:14:40.365Z	751	749	983	983
2021-05-18T12:15:00.369Z	700	702	990	989
2021-05-18T12:15:20.379Z	647	649	994	994
2021-05-18T12:15:40.384Z	596	594	998	998
2021-05-18T12:16:00.391Z	540	542	1000	1000
2021-05-18T12:16:20.393Z	483	485	1000	1000
2021-05-18T12:16:40.397Z	431	428	999	999
2021-05-18T12:17:00.412Z	375	373	996	996
2021-05-18T12:17:20.413Z	321	323	992	992
2021-05-18T12:17:40.425Z	269	271	986	986
2021-05-18T12:18:00.435Z	224	222	979	978
2021-05-18T12:18:20.436Z	179	180	970	970
2021-05-18T12:18:40.448Z	137	139	960	960
2021-05-18T12:19:00.458Z	103	102	948	948
2021-05-18T12:19:20.460Z	71	70	935	936
2021-05-18T12:19:40.461Z	45	46	920	921
2021-05-18T12:20:00.474Z	24	25	906	905
2021-05-18T12:20:20.475Z	11	10	888	888
2021-05-18T12:20:40.483Z	2	2	870	871
2021-05-18T12:21:00.491Z	0	0	850	851
2021-05-18T12:21:20.491Z	4	4	831	830
2021-05-18T12:21:40.505Z	14	14	809	808
2021-05-18T12:22:00.515Z	30	31	787	788
2021-05-18T12:22:20.521Z	52	51	763	764
2021-05-18T12:22:40.529Z	80	79	738	740
2021-05-18T12:23:00.536Z	111	112	715	714
2021-05-18T12:23:20.542Z	149	150	690	688
2021-05-18T12:23:40.549Z	191	193	663	664
2021-05-18T12:24:00.551Z	238	235	636	637
2021-05-18T12:24:20.556Z	287	285	611	610
2021-05-18T12:24:40.556Z	335	338	583	582
2021-05-18T12:25:00.556Z	390	392	555	556
2021-05-18T12:25:20.570Z	446	443	527	528
2021-05-18T12:25:40.583Z	502	500	498	500
2021-05-18T12:26:00.598Z	554	556	473	471
2021-05-18T12:26:20.610Z	610	612	444	443
2021-05-18T12:26:40.614Z	664	666	416	418
2021-05-18T12:27:00.627Z	716	714	389	390
2021-05-18T12:27:20.634Z	766	764	364	362
2021-05-18T12:27:40.646Z	808	810	337	335
2021-05-18T12:28:00.647Z	851	853	310	311
2021-05-18T12:28:20.655Z	889	887	284	285
2021-05-18T12:28:40.669Z	922	921	259	260
2021-05-18T12:29:00.670Z	947	948	237	236
2021-05-18T12:29:20.680Z	970	971	213	212
2021-05-18T12:29:40.689Z	986	987	190	191
2021-05-18T12:30:00.695Z	996	996	168	169
2021-05-18T12:30:20.702Z	1000	1000	149	148
2021-05-18T12:30:40.703Z	998	998	130	129
2021-05-18T12:31:00.707Z	989	989	111	112
2021-05-18T12:31:20.712Z	974	975	94	95
2021-05-18T12:31:40.726Z	953	954	80	79
2021-05-18T12:32:00.727Z	929	928	65	64
2021-05-18T12:32:20.734Z	897	896	52	52
2021-05-18T12:32:40.748Z	861	862	40	40
2021-05-18T12:33:00.757Z	819	821	30	30
2021-05-18T12:33:20.760Z	773	776	21	21
2021-05-18T12:33:40.771Z	729	727	14	14
2021-05-18T12:34:00.775Z	677	675	8	8
2021-05-18T12:34:20.781Z	623	626	4	4
2021-05-18T12:34:40.792Z	568	571	1	1
2021-05-18T12:35:00.801Z	512	514	0	0
2021-05-18T12:35:20.814Z	460	458	0	0
2021-05-18T12:35:40.821Z	404	401	2	2
2021-05-18T12:36:00.834Z	349	352	6	6
2021-05-18T12:36:20.834Z	296	298	11	11
2021-05-18T12:36:40.839Z	250	248	17	17
2021-05-18T12:37:00.840Z	203	201	25	26
2021-05-18T12:37:20.850Z	159	157	35	34
2021-05-18T12:37:40.864Z	120	122	46	45
2021-05-18T12:38:00.865Z	86	87	59	58
2021-05-18T12:38:20.871Z	59	58	71	72
2021-05-18T12:38:40.883Z	35	34	87	87
2021-05-18T12:39:00.898Z	17	17	103	102
2021-05-18T12:39:20.898Z	6	6	121	120
2021-05-18T12:39:40.913Z	0	1	140	139
2021-05-18T12:40:00.922Z	1	1	158	159
2021-05-18T12:40:20.925Z	8	8	179	180
2021-05-18T12:40:40.933Z	21	22	202	200
2021-05-18T12:41:00.937Z	40	39	225	224
2021-05-18T12:41:20.949Z	65	64	249	248
2021-05-18T12:41:40.955Z	96	94	271	272
2021-05-18T12:42:00.969Z	128	129	297	298
2021-05-18T12:42:20.979Z	168	170	323	324
2021-05-18T12:42:40.981Z	212	214	349	348
2021-05-18T12:43:00.994Z	260	257	376	375
2021-05-18T12:43:21.007Z	311	308	404	403
2021-05-18T12:43:41.018Z	364	361	429	430
2021-05-18T12:44:01.021Z	414	417	457	459
2021-05-18T12:44:21.026Z	470	473	486	487
2021-05-18T12:44:41.039Z	527	529	514	513
2021-05-18T12:45:01.048Z	583	580	542	541
2021-05-18T12:45:21.050Z	638	635	570	569
2021-05-18T12:45:41.065Z	691	689	595	597
2021-05-18T12:46:01.076Z	737	740	623	624
2021-05-18T12:46:21.079Z	785	788	650	651
2021-05-18T12:46:41.086Z	830	832	677	675
2021-05-18T12:47:01.096Z	870	868	703	702
2021-05-18T12:47:21.105Z	906	904	726	727
2021-05-18T12:47:41.118Z	934	935	751	752
2021-05-18T12:48:01.118Z	959	960	775	776
2021-05-18T12:48:21.130Z	978	979	798	797
2021-05-18T12:48:41.133Z	992	991	820	819
2021-05-18T12:49:01.144Z	999	999	841	840
2021-05-18T12:49:21.147Z	1000	1000	860	860
2021-05-18T12:49:41.156Z	995	994	879	880
2021-05-18T12:50:01.159Z	983	983	897	897
2021-05-18T12:50:21.160Z	966	965	913	912
2021-05-18T12:50:41.162Z	942	943	928	928
2021-05-18T12:51:01.163Z	913	915	942	942
2021-05-18T12:51:21.175Z	879	881	954	954
2021-05-18T12:51:41.184Z	843	842	965	965
2021-05-18T12:52:01.198Z	800	798	974	975
2021-05-18T12:52:21.208Z	753	755	983	982
2021-05-18T12:52:41.212Z	703	705	989	989
2021-05-18T12:53:01.219Z	650	652	994	994
2021-05-18T12:53:21.221Z	600	598	997	998
2021-05-18T12:53:41.227Z	544	542	1000	1000
2021-05-18T12:54:01.242Z	488	490	1000	1000
2021-05-18T12:54:21.250Z	431	434	999	999
2021-05-18T12:54:41.265Z	376	378	996	996
2021-05-18T12:55:01.275Z	327	324	992	992
2021-05-18T12:55:21.282Z	275	273	986	986
2021-05-18T12:55:41.295Z	226	224	979	979
2021-05-18T12:56:01.308Z	181	183	970	971
2021-05-18T12:56:21.320Z	139	141	960	960
2021-05-18T12:56:41.324Z	102	104	949	949
2021-05-18T12:57:01.330Z	73	72	936	935
2021-05-18T12:57:21.331Z	47	46	921	922
2021-05-18T12:57:41.333Z	26	27	906	906
2021-05-18T12:58:01.347Z	11	12	888	889
2021-05-18T12:58:21.351Z	2	3	872	871
2021-05-18T12:58:41.353Z	0	0	852	851
2021-05-18T12:59:01.367Z	4	4	832	831
2021-05-18T13:18:05.596Z	11	12	814	183
2021-05-18T13:18:25.599Z	23	23	205	204
2021-05-18T13:18:45.611Z	43	42	228	227
2021-05-18T13:19:05.613Z	67	68	250	251
2021-05-18T13:19:25.618Z	98	100	275	277
2021-05-18T13:19:45.624Z	135	133	301	300
2021-05-18T13:20:05.639Z	176	174	325	327
2021-05-18T13:20:25.639Z	217	219	352	354
2021-05-18T13:20:45.647Z	266	268	380	379
2021-05-18T13:21:05.653Z	318	315	408	406
2021-05-18T13:21:25.654Z	367	370	433	435
2021-05-18T13:21:45.665Z	423	425	462	460
2021-05-18T13:22:05.667Z	480	477	490	489
2021-05-18T13:22:25.669Z	537	534	516	517
2021-05-18T13:22:45.670Z	588	591	545	546
2021-05-18T13:23:05.678Z	644	641	573	572
2021-05-18T13:23:25.682Z	697	695	601	600
2021-05-18T13:23:45.686Z	744	746	626	628
2021-05-18T13:24:05.698Z	792	794	654	652
2021-05-18T13:24:25.712Z	836	834	680	679
2021-05-18T13:24:45.716Z	876	874	704	706
2021-05-18T13:25:05.728Z	908	909	730	731
2021-05-18T13:25:25.734Z	938	939	755	754
2021-05-18T13:25:45.743Z	963	962	779	778
2021-05-18T13:26:05.752Z	981	981	800	801
2021-05-18T13:26:25.755Z	993	993	822	823
2021-05-18T13:26:45.764Z	999	999	844	843
2021-05-18T13:27:05.771Z	999	999	864	863
2021-05-18T13:27:25.779Z	994	993	881	882
2021-05-18T13:27:45.788Z	981	981	899	900
2021-05-18T13:28:05.799Z	963	964	915	915
2021-05-18T13:28:25.803Z	938	939	929	930
2021-05-18T13:28:45.814Z	911	910	943	944
2021-05-18T13:29:05.819Z	876	874	956	955
2021-05-18T13:29:25.831Z	836	838	967	966
2021-05-18T13:29:45.837Z	792	795	976	976
2021-05-18T13:30:05.840Z	745	747	983	984
2021-05-18T13:30:25.840Z	699	697	990	990
2021-05-18T13:30:45.845Z	646	643	995	995
2021-05-18T13:31:05.853Z	591	593	998	998
2021-05-18T13:31:25.867Z	534	537	1000	1000
2021-05-18T13:31:45.880Z	482	480	1000	1000
2021-05-18T13:32:05.883Z	425	423	999	999
2021-05-18T13:32:25.897Z	369	372	996	996
2021-05-18T13:32:45.912Z	320	318	991	991
2021-05-18T13:33:05.914Z	268	266	985	986
2021-05-18T13:33:25.918Z	219	221	978	978
2021-05-18T13:33:45.919Z	174	176	970	969
2021-05-18T13:34:05.929Z	136	135	959	958
2021-05-18T13:34:25.941Z	100	98	947	947
2021-05-18T13:34:45.944Z	68	70	933	934
2021-05-18T13:35:05.953Z	42	43	920	919
2021-05-18T13:35:25.968Z	24	23	904	903
2021-05-18T13:35:45.976Z	10	10	886	887
