time	1-SP	1-T	2-SP	2-T
2021-04-30T09:31:46.574Z	733	731	382	381
2021-04-30T09:32:06.576Z	778	780	354	353
2021-04-30T09:32:26.588Z	823	821	327	329
2021-04-30T09:32:46.591Z	865	863	301	302
2021-04-30T09:33:06.604Z	898	900	277	276
2021-04-30T09:33:26.604Z	930	932	252	253
2021-04-30T09:33:46.616Z	956	955	228	229
2021-04-30T09:34:06.618Z	975	976	206	205
2021-04-30T09:34:26.621Z	990	990	184	185
2021-04-30T09:34:46.623Z	998	998	162	163
2021-04-30T09:35:06.637Z	1000	1000	143	142
2021-04-30T09:35:26.644Z	996	995	124	123
2021-04-30T09:35:46.646Z	985	986	106	106
2021-04-30T09:36:06.651Z	968	969	90	89
2021-04-30T09:36:26.652Z	947	946	74	74
2021-04-30T09:36:46.667Z	919	920	60	61
2021-04-30T09:37:06.669Z	885	887	48	48
2021-04-30T09:37:26.683Z	850	848	37	36
2021-04-30T09:37:46.697Z	806	809	27	27
2021-04-30T09:38:06.699Z	760	762	18	19
2021-04-30T09:38:26.710Z	714	711	12	12
2021-04-30T09:38:46.711Z	661	658	7	7
2021-04-30T09:39:06.716Z	606	608	3	3
2021-04-30T09:39:26.726Z	554	552	1	1
2021-04-30T09:39:46.730Z	497	494	0	0
2021-04-30T09:40:06.735Z	440	443	1	1
2021-04-30T09:40:26.743Z	389	386	3	3
2021-04-30T09:40:46.756Z	334	331	7	7
2021-04-30T09:41:06.759Z	281	283	13	13
2021-04-30T09:41:26.769Z	231	233	19	20
2021-04-30T09:41:46.773Z	189	187	28	29
2021-04-30T09:42:06.778Z	146	148	38	38
2021-04-30T09:42:26.788Z	108	110	49	49
2021-04-30T09:42:46.792Z	78	77	62	63
2021-04-30T09:43:06.801Z	50	49	76	76
2021-04-30T09:43:26.804Z	28	29	92	91
2021-04-30T09:43:46.809Z	14	13	108	109
2021-04-30T09:44:06.817Z	4	3	126	125
2021-04-30T09:44:26.818Z	0	0	146	145
2021-04-30T09:44:46.822Z	2	3	165	166
2021-04-30T09:45:06.833Z	11	12	186	185
2021-04-30T09:45:26.836Z	27	26	209	208
2021-04-30T09:45:46.838Z	48	47	231	232
2021-04-30T09:46:06.853Z	73	74	255	256
2021-04-30T09:46:26.867Z	105	104	281	279
2021-04-30T09:46:46.881Z	143	141	304	305
2021-04-30T09:47:06.893Z	181	183	331	332
2021-04-30T09:47:26.908Z	227	225	358	357
2021-04-30T09:47:46.920Z	277	275	383	385
2021-04-30T09:48:06.930Z	325	327	411	413
2021-04-30T09:48:26.942Z	379	377	439	438
2021-04-30T09:48:46.947Z	435	433	465	467
2021-04-30T09:49:06.954Z	487	490	494	495
2021-04-30T09:49:26.964Z	544	547	523	521
2021-04-30T09:49:46.964Z	601	598	551	550
2021-04-30T09:50:06.978Z	651	653	577	578
2021-04-30T09:50:26.986Z	704	707	605	604
2021-04-30T09:50:46.992Z	755	753	633	631
2021-04-30T09:51:06.997Z	802	800	658	659
2021-04-30T09:51:27.002Z	842	844	684	686
2021-04-30T09:51:47.011Z	881	880	711	709
2021-04-30T09:52:07.018Z	916	914	734	735
2021-04-30T09:52:27.031Z	942	944	759	760
2021-04-30T09:52:47.044Z	966	965	783	782
2021-04-30T09:53:07.049Z	984	983	806	805
2021-04-30T09:53:27.057Z	994	995	826	827
2021-04-30T09:53:47.072Z	1000	1000	847	846
2021-04-30T09:54:07.085Z	999	999	867	866
2021-04-30T09:54:27.085Z	992	991	884	885
2021-04-30T09:54:47.091Z	978	978	902	901
2021-04-30T09:55:07.094Z	959	960	918	918
2021-04-30T09:55:27.107Z	935	934	932	933
2021-04-30T09:55:47.118Z	905	903	946	946
2021-04-30T09:56:07.122Z	868	870	958	957
2021-04-30T09:56:27.134Z	827	829	968	968
2021-04-30T09:56:47.138Z	786	784	977	977
2021-04-30T09:57:07.140Z	738	740	985	985
2021-04-30T09:57:27.148Z	686	688	991	991
2021-04-30T09:57:47.151Z	637	634	995	995
2021-04-30T09:58:07.159Z	581	579	998	998
2021-04-30T09:58:27.162Z	524	527	1000	1000
2021-04-30T09:58:47.174Z	472	470	1000	1000
2021-04-30T09:59:07.176Z	416	413	998	998
2021-04-30T09:59:27.179Z	360	362	995	995
2021-04-30T09:59:47.193Z	311	308	991	990
2021-04-30T10:00:07.198Z	259	257	984	985
2021-04-30T10:00:27.200Z	211	213	976	977
2021-04-30T10:00:47.203Z	166	168	968	967
2021-04-30T10:01:07.206Z	130	128	957	956
2021-04-30T10:01:27.207Z	94	92	945	945
2021-04-30T10:01:47.208Z	64	65	931	932
2021-04-30T10:02:07.213Z	39	40	917	917
2021-04-30T10:02:27.222Z	21	20	901	900
2021-04-30T10:02:47.228Z	8	8	883	884
2021-04-30T10:03:07.229Z	1	1	866	865
2021-04-30T10:03:27.232Z	0	1	846	845
2021-04-30T10:03:47.234Z	6	6	825	826
2021-04-30T10:04:07.242Z	18	17	803	804
2021-04-30T10:04:27.253Z	36	35	782	781
2021-04-30T10:04:47.267Z	58	59	758	757
2021-04-30T10:05:07.269Z	87	88	733	732
2021-04-30T10:05:27.276Z	122	120	708	709
2021-04-30T10:05:47.285Z	161	159	682	683
2021-04-30T10:06:07.289Z	201	203	657	656
2021-04-30T10:06:27.299Z	248	250	630	629
2021-04-30T10:06:47.304Z	298	301	603	604
2021-04-30T10:07:07.313Z	352	349	574	576
2021-04-30T10:07:27.320Z	406	404	549	548
2021-04-30T10:07:47.325Z	457	460	521	520
2021-04-30T10:08:07.336Z	514	516	493	491
2021-04-30T10:08:27.348Z	570	573	464	466
2021-04-30T10:08:47.360Z	626	623	436	438
2021-04-30T10:09:07.367Z	679	677	408	410
2021-04-30T10:09:27.370Z	726	729	383	382
2021-04-30T10:09:47.370Z	775	777	356	355
2021-04-30T10:10:07.375Z	821	819	329	330
2021-04-30T10:10:27.382Z	862	860	303	304
2021-04-30T10:10:47.387Z	899	897	279	278
2021-04-30T10:11:07.390Z	927	929	254	253
2021-04-30T10:11:27.393Z	954	955	230	229
2021-04-30T10:11:47.396Z	975	974	207	208
2021-04-30T10:12:07.399Z	990	989	184	185
2021-04-30T10:12:27.414Z	997	998	164	163
2021-04-30T10:12:47.415Z	1000	1000	144	145
2021-04-30T10:13:07.430Z	996	996	124	125
2021-04-30T10:13:27.431Z	985	986	108	107
2021-04-30T10:13:47.442Z	970	970	91	90
2021-04-30T10:14:07.458Z	948	947	75	76
2021-04-30T10:14:27.462Z	920	921	61	61
2021-04-30T10:14:47.465Z	889	888	49	48
2021-04-30T10:15:07.467Z	851	849	37	38
2021-04-30T10:15:27.472Z	808	810	27	28
2021-04-30T10:15:47.473Z	766	764	19	19
2021-04-30T10:16:07.478Z	716	713	12	12
2021-04-30T10:16:27.479Z	663	665	7	7
2021-04-30T10:16:47.482Z	608	610	3	3
2021-04-30T10:17:07.491Z	557	554	1	1
2021-04-30T10:17:27.506Z	500	502	0	0
2021-04-30T10:17:47.518Z	443	445	1	1
2021-04-30T10:18:07.526Z	392	389	3	3
2021-04-30T10:18:27.538Z	337	334	7	7
2021-04-30T10:18:47.553Z	284	286	13	12
2021-04-30T10:19:07.555Z	238	236	19	19
2021-04-30T10:19:27.566Z	191	189	28	27
2021-04-30T10:19:47.573Z	148	150	38	37
2021-04-30T10:20:07.576Z	113	112	48	49
2021-04-30T10:20:27.586Z	80	78	61	62
2021-04-30T10:20:47.587Z	51	53	76	75
2021-04-30T10:21:07.596Z	29	30	90	91
2021-04-30T10:21:27.605Z	14	14	107	108
2021-04-30T10:21:47.613Z	4	4	125	125
2021-04-30T10:22:07.617Z	0	0	143	144
2021-04-30T10:22:27.624Z	2	2	164	165
2021-04-30T10:22:47.635Z	11	10	185	184
2021-04-30T10:23:07.640Z	26	25	208	207
2021-04-30T10:23:27.642Z	45	46	230	231
2021-04-30T10:23:47.651Z	71	73	254	253
2021-04-30T10:24:07.663Z	104	102	279	278
2021-04-30T10:24:27.666Z	137	139	303	304
2021-04-30T10:24:47.667Z	179	181	330	328
2021-04-30T10:25:07.681Z	225	223	357	356
2021-04-30T10:25:27.688Z	270	272	382	383
2021-04-30T10:25:47.703Z	322	324	410	411
2021-04-30T10:26:07.714Z	376	374	438	437
2021-04-30T10:26:27.724Z	433	430	464	465
2021-04-30T10:26:47.730Z	484	487	493	494
2021-04-30T10:27:07.731Z	542	539	521	520
2021-04-30T10:27:27.732Z	598	596	547	548
2021-04-30T10:27:47.745Z	649	651	576	577
2021-04-30T10:28:07.746Z	702	700	604	602
2021-04-30T10:28:27.756Z	753	751	629	630
2021-04-30T10:28:47.767Z	797	799	656	658
2021-04-30T10:29:07.782Z	841	839	683	682
2021-04-30T10:29:27.791Z	880	878	710	708
2021-04-30T10:29:47.794Z	912	913	733	734
2021-04-30T10:30:07.801Z	941	943	758	757
2021-04-30T10:30:27.803Z	965	964	782	781
2021-04-30T10:30:47.812Z	982	983	803	804
2021-04-30T10:31:07.823Z	994	994	825	824
2021-04-30T10:31:27.832Z	1000	999	846	845
2021-04-30T10:31:47.839Z	999	999	865	866
2021-04-30T10:32:07.841Z	992	992	884	884
2021-04-30T10:32:27.853Z	979	980	901	901
2021-04-30T10:32:47.861Z	959	961	916	917
2021-04-30T10:33:07.862Z	937	935	931	932
2021-04-30T10:33:27.867Z	906	907	945	945
2021-04-30T10:33:47.871Z	870	872	956	957
2021-04-30T10:34:07.875Z	833	831	967	968
2021-04-30T10:34:27.882Z	788	786	977	976
2021-04-30T10:34:47.888Z	740	742	985	984
2021-04-30T10:35:07.902Z	693	691	990	991
2021-04-30T10:35:27.917Z	639	637	995	995
2021-04-30T10:35:47.921Z	583	586	998	998
2021-04-30T10:36:07.925Z	532	529	1000	1000
2021-04-30T10:36:27.933Z	474	472	1000	1000
2021-04-30T10:36:47.933Z	417	420	998	998
2021-04-30T10:37:07.948Z	362	364	995	995
2021-04-30T10:37:27.953Z	312	310	991	990
2021-04-30T10:37:47.961Z	261	263	984	985
2021-04-30T10:38:07.963Z	212	214	977	977
2021-04-30T10:38:27.971Z	171	169	968	968
2021-04-30T10:38:47.979Z	131	132	957	958
2021-04-30T10:39:07.993Z	94	96	946	946
2021-04-30T10:39:28.000Z	66	65	932	932
2021-04-30T10:39:48.003Z	41	40	917	918
2021-04-30T10:40:08.004Z	21	22	901	902
2021-04-30T10:40:28.007Z	9	8	885	884
2021-04-30T10:40:48.016Z	1	1	866	867
2021-04-30T10:41:08.023Z	0	0	846	847
2021-04-30T10:41:28.034Z	5	6	827	826
2021-04-30T10:41:48.040Z	17	17	805	804
2021-04-30T10:42:08.051Z	34	33	782	783
2021-04-30T10:42:28.056Z	58	57	760	759
2021-04-30T10:42:48.059Z	85	86	735	734
2021-04-30T10:43:08.060Z	119	118	709	710
2021-04-30T10:43:28.076Z	159	157	685	684
2021-04-30T10:43:48.090Z	199	201	658	657
2021-04-30T10:44:08.103Z	246	248	631	632
2021-04-30T10:44:28.108Z	297	295	603	605
2021-04-30T10:44:48.116Z	346	348	578	576
2021-04-30T10:45:08.131Z	401	403	549	551
2021-04-30T10:45:28.135Z	458	455	521	522
2021-04-30T10:45:48.143Z	510	512	495	493
2021-04-30T10:46:08.151Z	567	569	466	467
2021-04-30T10:46:28.152Z	623	620	438	439
2021-04-30T10:46:48.156Z	673	675	412	411
2021-04-30T10:47:08.168Z	725	727	384	385
2021-04-30T10:47:28.183Z	775	772	356	357
2021-04-30T10:47:48.197Z	817	819	331	330
2021-04-30T10:48:08.199Z	859	861	305	306
2021-04-30T10:48:28.204Z	896	895	279	280
2021-04-30T10:48:48.214Z	926	927	256	255
2021-04-30T10:49:08.221Z	953	954	231	232
2021-04-30T10:49:28.234Z	974	973	207	209
2021-04-30T10:49:48.247Z	989	989	187	186
2021-04-30T10:50:08.254Z	997	998	165	164
2021-04-30T10:50:28.262Z	1000	1000	144	145
2021-04-30T10:50:48.276Z	996	996	127	126
2021-04-30T10:51:08.284Z	987	986	108	107
2021-04-30T10:51:28.293Z	971	972	91	92
2021-04-30T10:51:48.303Z	949	950	77	76
2021-04-30T10:52:08.311Z	923	922	62	61
2021-04-30T10:52:28.313Z	890	892	49	50
2021-04-30T10:52:48.319Z	852	853	38	38
2021-04-30T10:53:08.322Z	813	811	28	28
2021-04-30T10:53:28.328Z	766	764	19	20
2021-04-30T10:53:48.332Z	716	719	12	13
2021-04-30T10:54:08.346Z	668	666	7	7
2021-04-30T10:54:28.355Z	613	611	3	3
2021-04-30T10:54:48.363Z	557	560	1	1
2021-04-30T10:55:08.365Z	505	503	0	0
2021-04-30T10:55:28.368Z	448	445	1	1
2021-04-30T10:55:48.383Z	392	394	3	3
2021-04-30T10:56:08.384Z	337	339	7	7
2021-04-30T10:56:28.385Z	289	286	12	12
2021-04-30T10:56:48.391Z	238	240	19	19
2021-04-30T10:57:08.396Z	191	193	27	27
2021-04-30T10:57:28.404Z	152	150	37	37
2021-04-30T10:57:48.407Z	113	115	48	48
2021-04-30T10:58:08.419Z	80	81	60	61
2021-04-30T10:58:28.419Z	54	53	74	75
2021-04-30T10:58:48.424Z	31	30	90	89
2021-04-30T10:59:08.434Z	14	15	107	106
2021-04-30T10:59:28.441Z	5	4	124	125
2021-04-30T10:59:48.455Z	0	0	143	142
2021-04-30T11:00:08.465Z	2	2	164	163
2021-04-30T11:00:28.479Z	10	10	183	184
2021-04-30T11:00:48.486Z	24	25	206	205
2021-04-30T11:01:08.497Z	45	44	230	228
2021-04-30T11:01:28.501Z	71	70	252	253
2021-04-30T11:01:48.502Z	100	102	277	278
2021-04-30T11:02:08.507Z	137	135	303	302
2021-04-30T11:02:28.510Z	179	177	327	328
2021-04-30T11:02:48.517Z	220	223	354	355
2021-04-30T11:03:08.528Z	269	267	382	381
2021-04-30T11:03:28.543Z	322	319	407	408
2021-04-30T11:03:48.558Z	371	374	435	437
2021-04-30T11:04:08.568Z	427	425	464	463
2021-04-30T11:04:28.574Z	484	482	493	491
2021-04-30T11:04:48.583Z	536	539	518	520
2021-04-30T11:05:08.589Z	593	595	547	546
2021-04-30T11:05:28.590Z	648	646	575	574
2021-04-30T11:05:48.604Z	701	699	601	602
2021-04-30T11:06:08.604Z	748	750	629	630
2021-04-30T11:06:28.612Z	796	794	656	655
2021-04-30T11:06:48.612Z	840	838	680	682
2021-04-30T11:07:08.616Z	876	878	707	708
2021-04-30T11:07:28.620Z	911	910	733	731
2021-04-30T11:07:48.623Z	941	940	755	756
2021-04-30T11:08:08.636Z	963	964	779	780
2021-04-30T11:08:28.645Z	982	982	803	802
2021-04-30T11:08:48.649Z	994	993	825	824
2021-04-30T11:09:08.652Z	999	999	844	845
2021-04-30T11:09:28.653Z	999	999	864	863
2021-04-30T11:09:48.666Z	992	993	883	883
2021-04-30T11:10:08.679Z	981	980	900	900
2021-04-30T11:10:28.682Z	962	961	916	915
2021-04-30T11:10:48.696Z	937	938	931	931
2021-04-30T11:11:08.700Z	906	908	944	944
2021-04-30T11:11:28.710Z	874	872	956	957
2021-04-30T11:11:48.714Z	833	835	967	967
2021-04-30T11:12:08.728Z	789	791	976	976
2021-04-30T11:12:28.736Z	745	743	984	984
2021-04-30T11:12:48.745Z	694	696	990	990
2021-04-30T11:13:08.760Z	640	642	995	995
2021-04-30T11:13:28.760Z	589	586	998	998
2021-04-30T11:13:48.769Z	532	535	1000	1000
2021-04-30T11:14:08.774Z	475	477	1000	1000
2021-04-30T11:14:28.775Z	423	421	998	998
2021-04-30T11:14:48.785Z	367	365	995	996
2021-04-30T11:15:08.794Z	313	316	991	991
2021-04-30T11:15:28.796Z	266	264	985	985
2021-04-30T11:15:48.805Z	217	215	977	978
2021-04-30T11:16:08.815Z	172	174	968	969
2021-04-30T11:16:28.829Z	134	133	958	958
2021-04-30T11:16:48.835Z	98	96	946	947
2021-04-30T11:17:08.846Z	67	68	933	933
2021-04-30T11:17:28.846Z	41	42	919	918
2021-04-30T11:17:48.854Z	23	22	903	902
2021-04-30T11:18:08.858Z	9	9	885	886
2021-04-30T11:18:28.871Z	1	2	868	867
2021-04-30T11:18:48.880Z	0	0	848	847
2021-04-30T11:19:08.890Z	5	5	827	828
2021-04-30T11:19:28.901Z	17	16	807	806
2021-04-30T11:19:48.906Z	32	33	784	783
2021-04-30T11:20:08.914Z	56	55	760	761
2021-04-30T11:20:28.929Z	85	83	735	736
2021-04-30T11:20:48.936Z	116	118	712	710
2021-04-30T11:21:08.938Z	155	157	685	687
2021-04-30T11:21:28.946Z	199	196	659	660
2021-04-30T11:21:48.956Z	242	244	634	632
2021-04-30T11:22:08.968Z	292	294	606	605
2021-04-30T11:22:28.975Z	345	343	578	579
2021-04-30T11:22:48.975Z	401	398	552	551
2021-04-30T11:23:08.987Z	452	455	524	522
2021-04-30T11:23:28.998Z	509	507	495	496
2021-04-30T11:23:49.009Z	566	564	469	468
2021-04-30T11:24:09.017Z	617	620	441	439
2021-04-30T11:24:29.030Z	672	670	412	413
2021-04-30T11:24:49.041Z	725	722	387	385
2021-04-30T11:25:09.044Z	770	772	359	358
2021-04-30T11:25:29.053Z	816	818	332	333
2021-04-30T11:25:49.056Z	858	856	305	306
2021-04-30T11:26:09.071Z	893	894	281	280
2021-04-30T11:26:29.085Z	925	927	256	257
2021-04-30T11:26:49.090Z	953	952	232	233
2021-04-30T11:27:09.092Z	972	973	210	209
2021-04-30T11:27:29.106Z	988	988	187	188
2021-04-30T11:27:49.118Z	997	997	165	166
2021-04-30T11:28:09.127Z	1000	1000	147	146
2021-04-30T11:28:29.131Z	997	997	127	126
2021-04-30T11:28:49.145Z	987	988	108	109
2021-04-30T11:29:09.151Z	971	972	93	92
2021-04-30T11:29:29.163Z	951	950	77	76
2021-04-30T11:29:49.166Z	924	925	62	63
2021-04-30T11:30:09.168Z	891	892	50	50
2021-04-30T11:30:29.173Z	856	854	39	38
2021-04-30T11:30:49.173Z	814	816	28	29
2021-04-30T11:31:09.181Z	767	769	20	20
2021-04-30T11:31:29.182Z	722	720	13	13
2021-04-30T11:31:49.196Z	669	667	7	8
2021-04-30T11:32:09.207Z	614	617	3	3
2021-04-30T11:32:29.211Z	563	561	1	1
2021-04-30T11:32:49.219Z	506	504	0	0
2021-04-30T11:33:09.229Z	450	452	1	1
2021-04-30T11:33:29.242Z	393	396	3	3
2021-04-30T11:33:49.247Z	343	341	6	7
2021-04-30T11:34:09.261Z	290	288	12	11
2021-04-30T11:34:29.266Z	240	242	19	18
2021-04-30T11:34:49.278Z	193	195	26	27
2021-04-30T11:35:09.283Z	154	152	36	37
2021-04-30T11:35:29.293Z	115	117	48	47
2021-04-30T11:35:49.303Z	82	83	60	60
2021-04-30T11:36:09.307Z	55	54	73	74
2021-04-30T11:36:29.318Z	32	31	89	90
2021-04-30T11:36:49.332Z	15	15	106	105
2021-04-30T11:37:09.336Z	5	5	124	123
2021-04-30T11:37:29.337Z	0	0	141	142
2021-04-30T11:37:49.348Z	2	2	161	162
2021-04-30T11:38:09.358Z	9	10	182	183
2021-04-30T11:38:29.365Z	23	24	205	204
2021-04-30T11:38:49.380Z	43	42	228	227
2021-04-30T11:39:09.383Z	70	68	250	252
2021-04-30T11:39:29.386Z	98	100	276	277
2021-04-30T11:39:49.394Z	135	133	301	300
2021-04-30T11:40:09.409Z	176	174	326	327
2021-04-30T11:40:29.413Z	218	220	353	354
2021-04-30T11:40:49.417Z	266	269	380	379
2021-04-30T11:41:09.432Z	318	316	408	407
2021-04-30T11:41:29.444Z	372	370	433	435
2021-04-30T11:41:49.448Z	423	426	462	463
2021-04-30T11:42:09.455Z	480	477	490	489
2021-04-30T11:42:29.465Z	537	534	516	518
2021-04-30T11:42:49.469Z	589	591	545	546
2021-04-30T11:43:09.479Z	644	647	573	572
2021-04-30T11:43:29.479Z	698	695	601	600
2021-04-30T11:43:49.494Z	744	747	627	628
2021-04-30T11:44:09.501Z	792	795	654	653
2021-04-30T11:44:29.507Z	837	835	681	680
2021-04-30T11:44:49.511Z	873	875	705	706
2021-04-30T11:45:09.515Z	909	910	731	732
2021-04-30T11:45:29.515Z	939	938	756	755
2021-04-30T11:45:49.523Z	964	963	778	779
2021-04-30T11:46:09.538Z	980	981	801	802
2021-04-30T11:46:29.540Z	993	993	823	822
2021-04-30T11:46:49.543Z	999	999	843	844
2021-04-30T11:47:09.557Z	999	999	863	864
2021-04-30T11:47:29.557Z	993	993	882	881
2021-04-30T11:47:49.572Z	980	981	898	899
2021-04-30T11:48:09.572Z	963	962	915	916
2021-04-30T11:48:29.578Z	939	938	930	930
2021-04-30T11:48:49.585Z	909	910	944	943
2021-04-30T11:49:09.599Z	877	875	955	956
2021-04-30T11:49:29.615Z	837	835	966	966
2021-04-30T11:49:49.619Z	792	794	976	976
2021-04-30T11:50:09.631Z	744	746	983	984
2021-04-30T11:50:29.633Z	697	695	990	990
2021-04-30T11:50:49.637Z	644	646	995	995
2021-04-30T11:51:09.649Z	588	591	998	998
2021-04-30T11:51:29.649Z	537	534	1000	1000
2021-04-30T11:51:49.651Z	479	482	1000	1000
2021-04-30T11:52:09.663Z	423	425	998	999
2021-04-30T11:52:29.665Z	372	369	996	996
2021-04-30T11:52:49.679Z	317	315	991	991
2021-04-30T11:53:09.688Z	265	268	985	985
2021-04-30T11:53:29.701Z	221	219	978	978
2021-04-30T11:53:49.703Z	175	174	969	969
2021-04-30T11:54:09.717Z	134	136	958	959
2021-04-30T11:54:29.723Z	98	99	947	947
2021-04-30T11:54:49.730Z	69	68	934	933
2021-04-30T11:55:09.735Z	43	44	919	920
2021-04-30T11:55:29.746Z	23	24	904	903
2021-04-30T11:55:49.760Z	10	9	887	886
2021-04-30T11:56:09.761Z	2	2	868	869
2021-04-30T11:56:29.775Z	0	0	850	849
2021-04-30T11:56:49.788Z	4	5	829	828
2021-04-30T11:57:09.803Z	15	16	807	808
2021-04-30T11:57:29.808Z	33	32	784	785
2021-04-30T11:57:49.809Z	54	55	762	761
2021-04-30T11:58:09.821Z	82	84	737	738
2021-04-30T11:58:29.821Z	116	115	711	713
2021-04-30T11:58:49.825Z	152	153	688	686
2021-04-30T11:59:09.832Z	195	197	661	662
2021-04-30T11:59:29.839Z	242	240	634	635
2021-04-30T11:59:49.852Z	293	290	608	607
2021-04-30T12:00:09.865Z	341	343	580	579
2021-04-30T12:00:29.867Z	396	393	552	553
2021-04-30T12:00:49.873Z	453	450	526	525
2021-04-30T12:01:09.886Z	505	507	497	496
2021-04-30T12:01:29.887Z	562	559	469	470
2021-04-30T12:01:49.901Z	618	615	443	442
2021-04-30T12:02:09.915Z	668	670	415	413
2021-04-30T12:02:29.916Z	720	723	386	388
2021-04-30T12:02:49.917Z	770	768	359	360
2021-04-30T12:03:09.929Z	812	814	334	333
2021-04-30T12:03:29.935Z	855	857	307	309
2021-04-30T12:03:49.946Z	893	891	281	283
2021-04-30T12:04:09.957Z	923	924	258	257
2021-04-30T12:04:29.967Z	950	952	234	235
2021-04-30T12:04:49.975Z	972	971	210	211
2021-04-30T12:05:09.980Z	988	987	189	188
2021-04-30T12:05:29.983Z	997	997	167	166
2021-04-30T12:05:49.993Z	1000	1000	146	147
2021-04-30T12:06:10.003Z	997	997	129	128
2021-04-30T12:06:30.013Z	988	988	110	109
2021-04-30T12:06:50.014Z	973	974	93	94
2021-04-30T12:07:10.015Z	951	952	78	78
2021-04-30T12:14:05.578Z	37	943	73	72
2021-04-30T12:14:25.581Z	20	19	100	101
2021-04-30T12:14:45.583Z	7	7	118	119
2021-04-30T12:15:05.586Z	1	1	137	136
2021-04-30T12:15:25.601Z	1	1	157	156
2021-04-30T12:15:45.602Z	7	7	176	177
2021-04-30T12:16:05.612Z	18	19	198	199
2021-04-30T12:16:25.627Z	36	37	221	222
2021-04-30T12:16:45.631Z	60	62	245	244
2021-04-30T12:17:05.638Z	90	89	269	268
2021-04-30T12:17:25.642Z	125	123	295	294
2021-04-30T12:17:45.648Z	165	163	318	319
2021-04-30T12:18:05.649Z	204	206	345	346
2021-04-30T12:18:25.654Z	252	254	372	373
2021-04-30T12:18:45.661Z	302	304	399	398
2021-04-30T12:19:05.661Z	355	353	427	426
2021-04-30T12:19:25.670Z	410	407	455	454
2021-04-30T12:19:45.678Z	466	463	481	482
2021-04-30T12:20:05.679Z	517	520	509	510
2021-04-30T12:20:25.688Z	573	576	537	538
2021-04-30T12:20:45.699Z	629	631	565	564
2021-04-30T12:21:05.704Z	682	680	593	592
2021-04-30T12:21:25.717Z	734	731	621	619
2021-04-30T12:21:45.720Z	782	780	646	647
2021-04-30T12:22:05.725Z	823	825	672	673
2021-04-30T12:22:25.725Z	864	865	698	700
2021-04-30T12:22:45.733Z	900	902	724	723
2021-04-30T12:23:05.740Z	931	930	749	748
2021-04-30T12:23:25.752Z	957	956	773	772
2021-04-30T12:23:45.758Z	975	976	794	795
2021-04-30T12:24:05.763Z	990	990	817	817
2021-04-30T12:24:25.772Z	998	998	838	837
2021-04-30T12:24:45.784Z	1000	1000	858	857
2021-04-30T12:25:05.797Z	995	996	877	876
2021-04-30T12:25:25.811Z	984	985	894	894
2021-04-30T12:25:45.822Z	968	968	910	911
2021-04-30T12:26:05.838Z	947	946	926	926
2021-04-30T12:26:25.845Z	919	917	940	940
2021-04-30T12:26:45.846Z	885	887	953	952
2021-04-30T12:27:05.846Z	847	849	964	963
2021-04-30T12:27:25.856Z	804	806	973	973
2021-04-30T12:27:45.858Z	762	760	981	982
2021-04-30T12:28:05.870Z	712	710	988	988
2021-04-30T12:28:25.877Z	660	658	993	994
2021-04-30T12:28:45.884Z	606	603	997	997
2021-04-30T12:29:05.896Z	550	553	999	999
2021-04-30T12:29:25.907Z	494	496	1000	1000
2021-04-30T12:29:45.918Z	442	440	999	999
2021-04-30T12:30:05.928Z	387	384	997	997
2021-04-30T12:30:25.939Z	332	330	993	993
2021-04-30T12:30:45.943Z	281	283	987	987
2021-04-30T12:31:05.953Z	231	233	980	980
2021-04-30T12:31:25.966Z	186	188	972	972
2021-04-30T12:31:45.967Z	147	146	962	962
2021-04-30T12:32:05.974Z	110	108	951	950
2021-04-30T12:32:25.990Z	77	76	938	937
2021-04-30T12:32:45.997Z	50	49	923	924
2021-04-30T12:33:06.008Z	28	29	908	908
2021-04-30T12:33:26.016Z	12	13	892	891
2021-04-30T12:33:46.025Z	4	3	874	873
2021-04-30T12:34:06.033Z	0	0	854	855
2021-04-30T12:34:26.042Z	3	3	834	835
2021-04-30T12:34:46.053Z	12	12	814	813
2021-04-30T12:35:06.060Z	26	27	791	790
2021-04-30T12:35:26.062Z	47	48	768	769
2021-04-30T12:35:46.075Z	74	73	743	745
2021-04-30T12:36:06.085Z	107	105	721	719
2021-04-30T12:36:26.092Z	140	142	695	694
2021-04-30T12:36:46.093Z	182	184	669	667
2021-04-30T12:37:06.103Z	228	230	642	643
2021-04-30T12:37:26.112Z	277	275	614	615
2021-04-30T12:37:46.122Z	329	327	589	588
2021-04-30T12:38:06.131Z	379	381	561	559
2021-04-30T12:38:26.145Z	435	437	532	534
2021-04-30T12:38:46.152Z	491	489	504	505
2021-04-30T12:39:06.152Z	543	546	478	477
2021-04-30T12:39:26.164Z	600	602	449	451
2021-04-30T12:39:46.168Z	655	652	421	422
2021-04-30T12:40:06.172Z	708	705	396	395
2021-04-30T12:40:26.180Z	753	755	368	367
2021-04-30T12:40:46.193Z	800	802	341	340
2021-04-30T12:41:06.207Z	843	845	315	316
2021-04-30T12:41:26.217Z	882	881	289	290
2021-04-30T12:41:46.232Z	916	915	264	265
2021-04-30T12:42:06.239Z	943	944	241	240
2021-04-30T12:42:26.246Z	966	967	217	216
2021-04-30T12:42:46.256Z	984	983	194	195
2021-04-30T12:43:06.265Z	995	994	172	173
2021-04-30T12:43:26.275Z	1000	1000	153	152
2021-04-30T12:43:46.287Z	999	998	134	133
