time	1-SP	1-T	2-SP	2-T
2021-04-29T12:14:47.712Z	382	385	559	558
2021-04-29T12:15:07.717Z	438	441	530	532
2021-04-29T12:15:27.723Z	495	493	502	503
2021-04-29T12:15:47.732Z	552	550	476	475
2021-04-29T12:16:07.748Z	604	606	448	446
2021-04-29T12:16:27.762Z	659	656	419	421
2021-04-29T12:16:47.765Z	711	709	391	393
2021-04-29T12:17:07.775Z	757	759	366	365
2021-04-29T12:17:27.783Z	804	806	339	340
2021-04-29T12:17:47.795Z	848	846	312	313
2021-04-29T12:18:07.801Z	886	885	288	287
2021-04-29T12:18:27.815Z	917	919	263	262
2021-04-29T12:18:47.828Z	946	945	238	239
2021-04-29T12:19:07.835Z	969	968	216	215
2021-04-29T12:19:27.843Z	984	985	193	192
2021-04-29T12:19:47.855Z	995	995	171	172
2021-04-29T12:20:07.855Z	1000	1000	150	151
2021-04-29T12:20:27.860Z	998	998	132	131
2021-04-29T12:20:47.868Z	990	990	113	114
2021-04-29T12:21:07.880Z	976	977	96	97
2021-04-29T12:21:27.891Z	958	957	81	80
2021-04-29T12:21:47.896Z	932	931	66	66
2021-04-29T12:22:07.903Z	900	902	53	53
2021-04-29T12:22:27.913Z	864	865	42	41
2021-04-29T12:22:47.928Z	826	824	31	31
2021-04-29T12:23:07.936Z	781	779	22	22
2021-04-29T12:23:27.942Z	732	734	14	15
2021-04-29T12:23:47.954Z	685	682	9	9
2021-04-29T12:24:07.960Z	630	628	4	4
2021-04-29T12:24:27.970Z	574	577	1	1
2021-04-29T12:24:47.971Z	518	520	0	0
2021-04-29T12:25:07.977Z	466	463	0	0
2021-04-29T12:25:27.980Z	409	412	2	2
2021-04-29T12:25:47.993Z	354	356	5	5
2021-04-29T12:26:08.005Z	305	302	10	10
2021-04-29T12:26:28.007Z	254	251	17	16
2021-04-29T12:26:48.017Z	206	208	25	24
2021-04-29T12:27:08.019Z	165	163	33	34
2021-04-29T12:27:28.025Z	125	124	44	45
2021-04-29T12:27:48.031Z	90	92	57	56
2021-04-29T12:28:08.040Z	60	62	71	70
2021-04-29T12:28:28.050Z	38	37	84	85
2021-04-29T12:28:48.057Z	19	19	101	100
2021-04-29T12:29:08.073Z	7	7	119	118
2021-04-29T12:29:28.083Z	1	1	136	137
2021-04-29T12:29:48.095Z	1	1	156	157
2021-04-29T12:30:08.096Z	7	7	178	177
2021-04-29T12:30:28.098Z	20	19	198	199
2021-04-29T12:30:48.113Z	37	38	221	222
2021-04-29T12:31:08.121Z	61	63	245	244
2021-04-29T12:31:28.123Z	91	90	270	269
2021-04-29T12:31:48.128Z	127	125	293	295
2021-04-29T12:32:08.135Z	163	165	320	321
2021-04-29T12:32:28.141Z	207	209	346	347
2021-04-29T12:32:48.156Z	254	256	373	372
2021-04-29T12:33:08.166Z	305	303	401	400
2021-04-29T12:33:28.166Z	358	356	426	428
2021-04-29T12:33:48.175Z	409	411	455	456
2021-04-29T12:34:08.187Z	465	467	483	481
2021-04-29T12:34:28.201Z	521	519	511	510
2021-04-29T12:34:48.209Z	578	575	539	538
2021-04-29T12:35:08.213Z	633	631	565	566
2021-04-29T12:35:28.218Z	682	684	593	594
2021-04-29T12:35:48.221Z	733	736	621	619
2021-04-29T12:36:08.223Z	782	780	648	647
2021-04-29T12:36:28.235Z	826	824	674	673
2021-04-29T12:36:48.251Z	867	865	700	699
2021-04-29T12:37:08.265Z	902	901	724	725
2021-04-29T12:37:28.280Z	931	932	748	749
2021-04-29T12:37:48.285Z	956	958	772	773
2021-04-29T12:38:08.299Z	976	977	795	797
2021-04-29T12:38:28.314Z	990	991	818	817
2021-04-29T12:38:48.327Z	998	998	839	838
2021-04-29T12:39:08.340Z	1000	1000	859	858
2021-04-29T12:39:28.346Z	995	995	878	877
2021-04-29T12:39:48.353Z	984	985	894	895
2021-04-29T12:40:08.363Z	967	968	911	911
2021-04-29T12:40:28.367Z	946	945	926	927
2021-04-29T12:40:48.378Z	918	917	940	941
2021-04-29T12:41:08.383Z	885	883	953	952
2021-04-29T12:41:28.385Z	846	848	964	964
2021-04-29T12:41:48.392Z	804	806	974	973
2021-04-29T12:42:08.396Z	757	759	982	982
2021-04-29T12:42:28.411Z	708	710	988	988
2021-04-29T12:42:48.417Z	655	658	993	994
2021-04-29T12:43:08.432Z	606	604	997	997
2021-04-29T12:43:28.434Z	551	548	999	999
2021-04-29T12:43:48.440Z	495	492	1000	1000
2021-04-29T12:44:08.448Z	439	436	999	999
2021-04-29T12:44:28.452Z	384	386	996	997
2021-04-29T12:44:48.460Z	330	332	992	993
2021-04-29T12:45:08.471Z	278	280	987	987
2021-04-29T12:45:28.480Z	229	231	980	980
2021-04-29T12:45:48.495Z	184	186	972	971
2021-04-29T12:46:08.502Z	146	144	962	961
2021-04-29T12:46:28.516Z	109	107	950	950
2021-04-29T12:46:48.528Z	77	75	937	937
2021-04-29T12:47:08.539Z	50	49	923	923
2021-04-29T12:47:28.547Z	28	27	908	907
2021-04-29T12:47:48.556Z	13	12	891	892
2021-04-29T12:48:08.561Z	3	3	873	873
2021-04-29T12:48:28.576Z	0	0	853	854
2021-04-29T12:48:48.578Z	3	3	834	833
2021-04-29T12:49:08.583Z	12	12	813	812
2021-04-29T12:49:28.596Z	27	28	790	791
2021-04-29T12:49:48.606Z	48	47	767	768
2021-04-29T12:50:08.617Z	75	74	743	744
2021-04-29T12:50:28.625Z	108	106	720	719
2021-04-29T12:50:48.633Z	142	144	694	693
2021-04-29T12:51:08.647Z	183	185	668	667
2021-04-29T12:51:28.657Z	229	227	641	642
2021-04-29T12:51:48.659Z	279	276	613	615
2021-04-29T12:52:08.668Z	331	328	588	587
2021-04-29T12:52:28.673Z	381	383	560	558
2021-04-29T12:52:48.685Z	436	439	531	533
2021-04-29T12:53:08.689Z	493	491	503	504
2021-04-29T12:53:28.703Z	549	547	477	476
2021-04-29T12:53:48.706Z	600	603	449	448
2021-04-29T12:54:08.708Z	655	657	421	420
2021-04-29T12:54:28.721Z	707	710	394	395
2021-04-29T12:54:48.736Z	758	756	366	367
2021-04-29T12:55:08.738Z	805	803	341	340
2021-04-29T12:55:28.745Z	844	846	315	313
2021-04-29T12:55:48.745Z	882	884	289	288
2021-04-29T12:56:08.746Z	917	915	263	264
2021-04-29T12:56:28.749Z	945	944	241	239
2021-04-29T12:56:48.755Z	967	968	217	216
2021-04-29T12:57:08.767Z	984	983	194	195
2021-04-29T12:57:28.769Z	995	995	172	173
2021-04-29T12:57:48.784Z	1000	1000	152	151
2021-04-29T12:58:08.786Z	998	998	132	133
2021-04-29T12:58:28.790Z	991	991	114	115
2021-04-29T12:58:48.795Z	977	978	98	97
2021-04-29T12:59:08.802Z	957	958	82	81
2021-04-29T12:59:28.810Z	934	932	67	66
2021-04-29T12:59:48.824Z	903	901	54	53
2021-04-29T13:00:08.831Z	867	869	42	42
2021-04-29T13:02:42.374Z	607	610	554	556
2021-04-29T13:03:31.780Z	607	609	554	555
2021-04-29T13:03:51.792Z	661	663	582	581
2021-04-29T13:04:11.807Z	713	711	610	609
2021-04-29T13:04:31.821Z	763	761	637	636
2021-04-29T13:04:51.835Z	806	808	662	663
2021-04-29T13:05:11.843Z	849	851	689	690
2021-04-29T13:05:31.844Z	887	888	714	713
2021-04-29T13:05:51.845Z	920	919	740	738
2021-04-29T13:06:11.860Z	948	947	762	763
2021-04-29T13:06:31.868Z	969	969	786	787
2021-04-29T13:06:51.872Z	985	986	808	807
2021-04-29T13:07:11.872Z	996	996	830	829
2021-04-29T13:07:31.874Z	1000	1000	849	850
2021-04-29T13:07:51.878Z	998	998	869	870
2021-04-29T13:08:11.892Z	990	990	888	887
2021-04-29T13:08:31.895Z	975	976	905	904
2021-04-29T13:08:51.909Z	956	955	920	921
2021-04-29T13:09:11.918Z	930	929	935	934
2021-04-29T13:09:31.928Z	898	900	948	947
2021-04-29T13:09:51.934Z	861	863	959	959
2021-04-29T13:10:11.942Z	824	822	969	970
2021-04-29T13:10:31.949Z	778	776	979	978
2021-04-29T13:10:51.951Z	729	731	986	986
2021-04-29T13:11:11.964Z	682	679	991	992
2021-04-29T13:11:31.968Z	628	625	996	996
2021-04-29T13:11:51.968Z	572	574	999	999
2021-04-29T13:12:41.220Z	607	610	554	553
2021-04-29T13:13:01.234Z	662	660	583	581
2021-04-29T13:13:21.248Z	715	713	608	609
2021-04-29T13:13:41.248Z	760	763	636	637
2021-04-29T13:15:04.010Z	607	609	554	555
2021-04-29T13:15:24.011Z	662	659	582	581
2021-04-29T13:15:44.016Z	715	712	608	609
2021-04-29T13:16:04.027Z	761	763	636	637
2021-04-29T13:16:24.031Z	808	806	663	662
2021-04-29T13:16:44.046Z	851	849	687	689
2021-04-29T13:17:04.048Z	886	887	714	715
2021-04-29T13:17:24.057Z	920	921	739	738
2021-04-29T13:17:44.070Z	948	947	764	763
2021-04-29T13:18:04.076Z	969	969	786	787
2021-04-29T13:18:24.086Z	985	986	809	808
2021-04-29T13:18:44.095Z	996	996	831	830
2021-04-29T13:19:04.103Z	1000	1000	850	850
2021-04-29T13:19:24.116Z	998	998	869	869
2021-04-29T13:19:44.124Z	990	990	888	887
2021-04-29T13:20:04.133Z	975	976	904	905
2021-04-29T13:21:24.230Z	606	608	554	555
2021-04-29T13:22:22.690Z	607	609	554	556
2021-04-29T13:22:42.699Z	662	659	583	581
2021-04-29T13:23:02.703Z	715	713	608	609
2021-04-29T13:23:22.716Z	761	763	636	637
2021-04-29T13:23:42.724Z	808	810	663	662
2021-04-29T13:24:02.733Z	850	849	690	689
2021-04-29T13:24:22.739Z	886	887	713	715
2021-04-29T13:24:42.745Z	919	921	739	738
2021-04-29T13:25:02.759Z	948	947	764	763
2021-04-29T13:25:22.773Z	968	969	785	786
2021-04-29T13:25:42.779Z	985	986	808	807
2021-04-29T13:26:02.791Z	996	996	830	829
2021-04-29T13:26:22.795Z	1000	1000	850	850
2021-04-29T13:26:42.802Z	998	998	869	870
2021-04-29T13:27:02.812Z	990	990	888	887
2021-04-29T13:27:22.824Z	975	976	904	905
2021-04-29T13:27:42.839Z	956	955	920	921
2021-04-29T13:28:02.853Z	930	931	935	934
2021-04-29T13:28:22.858Z	898	899	947	948
2021-04-29T13:28:42.872Z	864	862	959	960
2021-04-29T13:29:02.886Z	822	820	970	969
2021-04-29T13:29:22.891Z	777	779	979	978
2021-04-29T13:29:42.891Z	732	730	986	986
2021-04-29T13:30:02.902Z	680	678	992	991
2021-04-29T13:30:52.641Z	606	609	554	555
2021-04-29T13:31:12.649Z	661	664	582	581
2021-04-29T13:31:32.662Z	714	712	610	609
2021-04-29T13:31:52.664Z	760	762	635	637
2021-04-29T13:32:12.669Z	807	809	663	661
2021-04-29T13:32:32.679Z	850	848	689	688
2021-04-29T13:32:52.685Z	889	887	713	714
2021-04-29T13:33:12.687Z	919	921	739	740
2021-04-29T13:33:32.700Z	947	946	763	762
2021-04-29T13:33:52.715Z	970	969	785	786
2021-04-29T13:34:12.728Z	985	986	808	809
2021-04-29T13:34:32.737Z	996	996	830	831
2021-04-29T13:34:52.743Z	1000	1000	850	850
2021-04-29T13:35:12.756Z	998	998	870	869
2021-04-29T13:35:32.758Z	989	990	887	888
2021-04-29T13:35:52.769Z	976	975	904	905
2021-04-29T13:36:12.784Z	955	956	921	920
2021-04-29T13:36:32.792Z	929	930	934	935
2021-04-29T13:36:52.804Z	900	898	948	948
2021-04-29T13:37:12.812Z	863	861	960	959
2021-04-29T13:37:32.827Z	821	823	970	970
2021-04-29T13:37:52.837Z	780	777	978	979
2021-04-29T13:38:12.842Z	731	728	986	986
2021-04-29T13:38:32.843Z	678	681	992	992
2021-04-29T13:38:52.850Z	629	626	996	996
2021-04-29T13:39:12.855Z	573	570	999	999
2021-04-29T13:39:32.866Z	516	519	1000	1000
2021-04-29T13:39:52.873Z	459	462	1000	1000
2021-04-29T13:40:12.880Z	407	405	998	998
2021-04-29T13:41:08.781Z	606	609	554	555
2021-04-29T13:41:28.788Z	661	663	582	583
2021-04-29T13:41:48.791Z	713	715	610	608
2021-04-29T13:42:08.795Z	762	760	637	635
2021-04-29T13:42:28.796Z	808	806	663	662
2021-04-29T13:42:48.810Z	850	849	690	689
2021-04-29T13:43:08.818Z	888	887	713	714
2021-04-29T13:43:28.833Z	918	920	738	739
2021-04-29T13:43:48.847Z	947	948	763	764
2021-04-29T13:44:08.858Z	969	970	786	785
2021-04-29T13:44:28.865Z	986	985	809	808
2021-04-29T13:44:48.875Z	996	996	831	830
2021-04-29T13:45:08.881Z	1000	1000	849	850
2021-04-29T13:45:28.895Z	998	998	869	870
2021-04-29T13:45:48.904Z	990	990	887	888
2021-04-29T13:46:08.904Z	976	975	905	905
2021-04-29T13:46:28.908Z	955	954	920	920
2021-04-29T13:46:48.921Z	929	931	935	934
2021-04-29T13:47:08.927Z	898	899	948	948
2021-04-29T13:47:28.932Z	861	863	959	959
2021-04-29T13:47:48.944Z	824	822	969	970
2021-04-29T13:48:08.951Z	779	777	978	979
2021-04-29T13:48:28.952Z	731	729	986	986
2021-04-29T13:48:48.962Z	679	677	992	991
2021-04-29T13:49:08.978Z	626	628	996	996
2021-04-29T13:49:28.978Z	571	573	999	999
2021-04-29T13:49:48.986Z	515	517	1000	1000
2021-04-29T13:50:08.998Z	464	461	1000	1000
2021-04-29T13:50:29.011Z	408	405	998	998
2021-04-29T13:50:49.026Z	353	351	994	994
2021-04-29T13:51:40.927Z	606	608	554	555
2021-04-29T13:52:28.258Z	606	609	554	555
2021-04-29T13:52:48.268Z	661	664	582	581
2021-04-29T13:53:08.282Z	714	712	610	609
2021-04-29T13:53:28.290Z	764	762	635	636
2021-04-29T13:53:48.290Z	807	809	662	664
2021-04-29T13:54:54.298Z	606	609	554	555
2021-04-29T13:55:48.724Z	606	609	554	555
2021-04-29T13:56:08.737Z	661	663	582	581
2021-04-29T13:56:28.737Z	713	711	610	609
2021-04-29T13:56:48.746Z	763	761	637	636
2021-04-29T13:57:08.752Z	806	808	662	663
2021-04-29T13:57:28.762Z	849	850	688	690
2021-04-29T13:57:48.776Z	887	888	714	713
2021-04-29T13:58:08.784Z	920	919	740	738
2021-04-29T13:58:28.791Z	948	947	762	763
2021-04-29T13:58:48.794Z	969	970	786	787
2021-04-29T13:59:08.804Z	985	986	808	807
2021-04-29T13:59:28.817Z	996	995	830	829
2021-04-29T13:59:48.826Z	1000	1000	851	850
2021-04-29T14:00:08.833Z	998	998	869	870
2021-04-29T14:00:28.847Z	990	989	888	888
2021-04-29T14:00:48.863Z	975	976	905	904
2021-04-29T14:01:08.863Z	955	956	921	920
2021-04-29T14:01:28.866Z	928	930	934	935
2021-04-29T14:01:48.873Z	900	898	948	948
2021-04-29T14:02:08.880Z	863	861	960	959
2021-04-29T14:02:28.882Z	821	823	970	970
2021-04-29T14:02:48.889Z	776	778	978	979
2021-04-29T14:03:08.903Z	731	729	986	986
2021-04-29T14:03:28.908Z	680	678	992	991
2021-04-29T14:03:48.915Z	626	628	996	996
2021-04-29T14:04:08.927Z	570	573	999	999
2021-04-29T14:04:28.930Z	519	516	1000	1000
2021-04-29T14:04:48.935Z	462	460	1000	1000
2021-04-29T14:05:08.935Z	406	409	998	998
2021-04-29T14:05:28.939Z	351	354	994	994
2021-04-29T14:05:48.953Z	299	301	990	989
2021-04-29T14:06:08.961Z	253	250	983	983
2021-04-29T14:06:28.965Z	205	203	975	975
2021-04-29T14:06:48.971Z	161	159	966	966
2021-04-29T14:07:08.979Z	122	124	955	955
2021-04-29T14:07:28.992Z	88	89	942	943
2021-04-29T14:07:48.994Z	58	60	930	929
2021-04-29T14:08:09.002Z	37	36	914	914
2021-04-29T14:08:29.015Z	18	18	898	899
2021-04-29T14:08:49.024Z	6	6	880	881
2021-04-29T14:09:09.025Z	1	1	861	862
2021-04-29T14:09:29.038Z	1	1	843	842
2021-04-29T14:09:49.048Z	7	8	822	821
2021-04-29T14:10:09.048Z	20	21	800	799
2021-04-29T14:10:29.057Z	39	38	777	778
2021-04-29T14:10:49.070Z	64	62	753	754
2021-04-29T14:11:09.078Z	94	93	730	729
2021-04-29T14:11:29.080Z	126	128	705	703
2021-04-29T14:11:49.086Z	166	168	678	680
2021-04-29T14:12:09.090Z	210	208	652	653
2021-04-29T14:12:29.106Z	258	256	624	626
2021-04-29T14:12:49.117Z	305	307	599	598
2021-04-29T14:13:09.123Z	358	360	572	570
2021-04-29T14:13:29.136Z	413	415	543	545
2021-04-29T14:13:49.150Z	469	466	515	516
2021-04-29T14:14:09.155Z	525	523	487	488
2021-04-29T14:14:29.172Z	581	579	461	460
2021-04-29T14:14:49.177Z	632	634	433	432
2021-04-29T14:15:09.184Z	685	688	405	404
2021-04-29T14:15:29.187Z	737	735	378	379
2021-04-29T14:15:49.194Z	785	783	350	351
2021-04-29T14:16:09.194Z	830	828	326	325
2021-04-29T14:16:29.204Z	867	869	299	298
2021-04-29T14:16:49.204Z	903	904	274	275
2021-04-29T14:17:09.209Z	934	932	249	250
2021-04-29T14:17:29.223Z	959	958	227	226
2021-04-29T14:17:49.228Z	977	978	204	203
2021-04-29T14:18:09.237Z	991	991	181	180
2021-04-29T14:18:29.243Z	999	998	160	161
2021-04-29T14:18:49.255Z	1000	1000	140	141
2021-04-29T14:19:09.267Z	994	995	122	122
2021-04-29T14:19:29.269Z	984	983	104	104
2021-04-29T14:19:49.271Z	967	966	88	89
2021-04-29T14:20:09.282Z	944	945	72	73
2021-04-29T14:20:29.289Z	915	916	58	59
2021-04-29T14:20:49.291Z	884	882	47	46
2021-04-29T14:21:09.305Z	845	843	36	35
2021-04-29T14:21:29.309Z	802	800	26	26
2021-04-29T14:21:49.314Z	755	757	18	18
2021-04-29T14:22:09.323Z	704	707	11	11
2021-04-29T14:22:29.328Z	656	654	6	6
2021-04-29T14:22:49.336Z	602	599	3	3
2021-04-29T14:23:09.350Z	546	548	1	1
2021-04-29T14:23:29.363Z	489	492	0	0
2021-04-29T14:23:49.373Z	438	435	1	1
2021-04-29T14:24:09.373Z	382	379	4	4
2021-04-29T14:24:29.374Z	328	325	8	8
2021-04-29T14:24:49.375Z	276	278	14	13
2021-04-29T14:25:09.381Z	227	229	20	21
2021-04-29T14:25:29.394Z	185	183	29	29
2021-04-29T14:25:49.408Z	143	141	39	40
2021-04-29T14:26:09.409Z	106	104	51	50
2021-04-29T14:26:29.411Z	74	75	64	63
2021-04-29T14:26:49.417Z	47	48	78	78
2021-04-29T14:27:09.422Z	26	27	93	93
2021-04-29T14:27:29.425Z	12	12	110	111
2021-04-29T14:27:49.433Z	3	3	128	127
2021-04-29T14:28:09.442Z	0	0	148	147
2021-04-29T14:28:29.452Z	3	3	168	167
2021-04-29T14:28:49.457Z	13	13	188	189
2021-04-29T14:29:09.470Z	28	28	210	211
2021-04-29T14:29:29.476Z	49	50	234	235
2021-04-29T14:29:49.480Z	76	78	258	257
2021-04-29T14:30:09.484Z	109	107	283	282
2021-04-29T14:30:29.500Z	147	145	307	308
2021-04-29T14:30:49.509Z	185	187	333	335
2021-04-29T14:31:09.513Z	231	233	360	359
2021-04-29T14:31:29.520Z	281	278	388	387
2021-04-29T14:31:49.523Z	333	330	415	414
2021-04-29T14:32:09.525Z	387	384	441	442
2021-04-29T14:32:29.529Z	437	440	469	470
2021-04-29T14:32:49.545Z	494	496	497	499
2021-04-29T14:33:09.547Z	550	548	526	524
2021-04-29T14:33:49.699Z	571	573	536	582
2021-04-29T14:34:09.694Z	711	708	608	607
2021-04-29T14:34:29.698Z	760	758	635	634
2021-04-29T14:34:49.700Z	806	804	662	661
2021-04-29T14:35:09.700Z	848	846	688	687
2021-04-29T14:35:29.703Z	886	884	714	713
2021-04-29T14:35:49.710Z	919	918	737	738
2021-04-29T14:36:09.712Z	945	946	761	762
2021-04-29T14:36:29.728Z	968	969	785	786
2021-04-29T14:36:49.740Z	985	985	807	806
2021-04-29T14:37:09.751Z	995	995	829	828
2021-04-29T14:37:29.766Z	1000	1000	850	849
2021-04-29T14:37:49.779Z	998	998	868	869
2021-04-29T14:38:09.789Z	990	990	886	887
2021-04-29T14:38:29.805Z	977	976	904	904
