time	1-SP	1-T	2-T	2-SP
2022-01-27T15:33:34.671Z	986	985	808	809
2022-01-27T15:33:54.672Z	996	996	829	830
2022-01-27T15:34:14.673Z	1000	1000	849	850
2022-01-27T15:34:34.674Z	998	998	870	869
2022-01-27T15:34:54.675Z	990	990	888	887
2022-01-27T15:35:37.823Z	608	606	554	555
2022-01-27T15:35:57.823Z	662	664	581	582
2022-01-27T15:36:17.823Z	713	715	608	609
2022-01-27T15:36:37.823Z	761	763	637	636
2022-01-27T15:36:57.823Z	806	808	664	662
2022-01-27T15:37:17.833Z	849	851	687	689
2022-01-27T15:37:37.839Z	887	886	713	715
2022-01-27T15:37:57.841Z	921	919	739	738
2022-01-27T15:38:17.845Z	946	948	764	762
2022-01-27T15:38:37.855Z	969	970	785	786
2022-01-27T15:38:57.858Z	986	985	808	809
2022-01-27T15:39:17.858Z	995	996	830	829
2022-01-27T15:39:37.868Z	1000	1000	849	850
2022-01-27T15:39:57.877Z	998	998	869	870
2022-01-27T15:40:17.883Z	989	990	888	887
2022-01-27T15:40:37.885Z	976	975	905	904
2022-01-27T15:40:57.886Z	955	956	920	920
2022-01-27T15:41:17.898Z	929	930	935	934
2022-01-27T15:41:37.912Z	900	898	948	947
2022-01-27T15:41:57.927Z	863	861	959	959
2022-01-27T15:42:17.932Z	822	824	969	970
2022-01-27T15:42:37.947Z	776	778	979	978
2022-01-27T15:42:57.958Z	731	729	986	986
2022-01-27T15:43:17.961Z	679	682	991	992
2022-01-27T15:43:37.964Z	625	628	996	996
2022-01-27T15:43:57.977Z	574	572	999	999
2022-01-27T15:44:17.979Z	517	515	1000	1000
2022-01-27T15:44:37.990Z	460	463	1000	1000
2022-01-27T15:44:57.998Z	409	406	998	998
2022-01-27T15:45:18.007Z	353	351	995	994
2022-01-27T15:45:38.020Z	300	302	990	989
2022-01-27T15:45:58.020Z	249	251	983	983
2022-01-27T15:46:18.024Z	205	203	975	975
2022-01-27T15:46:38.030Z	161	163	966	966
2022-01-27T15:46:58.042Z	121	123	955	955
2022-01-27T15:47:18.042Z	90	88	942	943
2022-01-27T15:47:38.042Z	60	59	930	929
2022-01-27T15:47:58.055Z	36	37	914	914
2022-01-27T15:48:18.070Z	19	18	898	899
2022-01-27T15:48:38.082Z	7	6	880	881
2022-01-27T15:48:58.090Z	1	1	862	862
2022-01-27T15:49:18.092Z	1	1	842	843
2022-01-27T15:49:38.096Z	7	8	821	822
2022-01-27T15:49:58.111Z	20	21	801	800
2022-01-27T15:50:18.116Z	39	38	777	776
2022-01-27T15:50:38.118Z	62	63	753	754
2022-01-27T15:50:58.120Z	92	94	730	729
2022-01-27T15:51:18.133Z	128	126	705	703
2022-01-27T15:51:38.139Z	168	166	678	679
2022-01-27T15:51:58.138Z	209	211	651	653
2022-01-27T15:52:18.153Z	257	255	626	625
2022-01-27T15:52:38.165Z	309	306	598	600
