time	1-SP	1-T	2-T	2-SP
2021-07-11T14:54:57.434Z	180	181	329	330
2021-07-11T14:55:17.449Z	225	223	356	357
2021-07-11T14:55:37.465Z	274	271	383	384
2021-07-11T14:55:57.473Z	325	323	410	409
2021-07-11T14:56:17.486Z	374	377	438	437
2021-07-11T14:56:37.501Z	430	432	466	465
2021-07-11T14:56:57.515Z	486	488	492	493
2021-07-11T14:57:17.515Z	542	539	520	521
2021-07-11T14:57:37.523Z	598	595	548	550
2021-07-11T14:57:57.524Z	652	650	576	575
2021-07-11T14:58:17.528Z	705	703	604	603
2021-07-11T14:58:37.534Z	751	753	631	630
2021-07-11T14:58:57.545Z	798	800	656	657
2021-07-11T14:59:17.555Z	841	839	683	684
2021-07-11T14:59:37.574Z	880	878	708	710
2021-07-11T14:59:57.586Z	914	913	734	735
2021-07-11T15:00:17.593Z	941	942	758	757
2021-07-11T15:00:37.607Z	965	965	782	781
2021-07-11T15:00:57.612Z	982	983	805	804
2021-07-11T15:01:17.617Z	994	995	825	826
2021-07-11T15:01:37.625Z	1000	999	846	847
2021-07-11T15:01:57.638Z	999	999	866	866
2021-07-11T15:02:17.640Z	991	992	884	883
2021-07-11T15:02:37.655Z	979	979	902	901
2021-07-11T15:02:57.654Z	960	959	918	917
2021-07-11T15:03:17.656Z	936	934	931	932
2021-07-11T15:03:37.681Z	905	907	945	946
2021-07-11T15:03:57.682Z	870	871	957	958
2021-07-11T15:04:17.693Z	829	831	968	967
2021-07-11T15:04:37.698Z	789	787	977	977
2021-07-11T15:04:57.713Z	741	739	985	984
2021-07-11T15:05:17.726Z	690	688	990	991
2021-07-11T15:05:37.740Z	637	640	995	995
2021-07-11T15:05:57.757Z	582	585	998	998
2021-07-11T15:06:17.770Z	526	529	1000	1000
2021-07-11T15:06:37.785Z	475	472	1000	1000
2021-07-11T15:06:57.791Z	419	416	998	998
2021-07-11T15:07:17.796Z	364	361	995	995
2021-07-11T15:07:37.801Z	311	308	991	991
2021-07-11T15:07:57.812Z	260	262	985	984
2021-07-11T15:08:17.817Z	212	214	977	976
2021-07-11T15:08:37.831Z	168	170	968	968
2021-07-11T15:08:57.843Z	131	130	957	957
2021-07-11T15:09:17.846Z	96	94	945	945
2021-07-11T15:09:37.858Z	65	64	933	932
2021-07-11T15:09:57.874Z	40	41	918	917
2021-07-11T15:10:17.885Z	21	22	901	901
2021-07-11T15:10:37.888Z	8	8	884	885
2021-07-11T15:10:57.899Z	1	1	865	866
2021-07-11T15:11:17.910Z	0	0	845	846
2021-07-11T15:11:37.924Z	6	6	827	826
2021-07-11T15:11:57.928Z	17	17	805	804
2021-07-11T15:12:17.942Z	35	34	782	781
2021-07-11T15:12:37.943Z	59	58	758	759
2021-07-11T15:12:57.945Z	85	87	733	735
2021-07-11T15:13:17.955Z	119	121	708	709
2021-07-11T15:13:37.963Z	158	160	685	683
2021-07-11T15:13:57.978Z	202	199	658	657
2021-07-11T15:14:17.994Z	249	246	631	630
2021-07-11T15:14:38.004Z	299	297	604	605
2021-07-11T15:14:58.005Z	347	350	576	577
2021-07-11T15:15:18.024Z	402	404	550	549
2021-07-11T15:15:38.038Z	457	460	522	521
2021-07-11T15:15:58.054Z	514	511	494	493
2021-07-11T15:16:18.060Z	570	568	466	467
2021-07-11T15:16:38.062Z	621	623	438	439
2021-07-11T15:16:58.068Z	675	677	410	411
2021-07-11T15:17:18.069Z	726	729	385	383
2021-07-11T15:17:38.076Z	775	773	357	356
2021-07-11T15:17:58.090Z	820	818	331	329
2021-07-11T15:18:18.099Z	861	859	304	303
2021-07-11T15:18:38.101Z	898	896	279	280
2021-07-11T15:18:58.107Z	927	928	254	255
2021-07-11T15:19:18.114Z	953	954	230	231
2021-07-11T15:19:38.115Z	974	975	209	207
2021-07-11T15:19:58.122Z	989	988	186	185
2021-07-11T15:20:18.124Z	998	997	165	164
2021-07-11T15:20:38.139Z	1000	1000	144	145
2021-07-11T15:20:58.145Z	997	996	125	126
2021-07-11T15:21:18.150Z	987	986	107	108
2021-07-11T15:21:38.150Z	971	970	92	91
2021-07-11T15:21:58.158Z	949	950	76	75
2021-07-11T15:22:18.159Z	921	922	62	61
2021-07-11T15:22:38.179Z	888	890	49	49
2021-07-11T15:22:58.197Z	854	852	37	38
2021-07-11T15:23:18.208Z	812	810	28	28
2021-07-11T15:23:38.222Z	766	764	20	19
2021-07-11T15:23:58.235Z	716	718	13	12
2021-07-11T15:24:18.236Z	664	666	7	7
2021-07-11T15:24:38.246Z	614	611	3	3
2021-07-11T15:24:58.273Z	558	556	1	1
2021-07-11T15:25:18.282Z	502	499	0	0
2021-07-11T15:25:38.291Z	445	448	1	1
2021-07-11T15:25:58.303Z	389	392	3	3
2021-07-11T15:26:18.311Z	340	338	7	7
2021-07-11T15:26:38.317Z	288	285	12	12
2021-07-11T15:26:58.325Z	238	236	19	19
2021-07-11T15:27:18.326Z	192	194	27	27
2021-07-11T15:27:38.348Z	149	151	37	38
2021-07-11T15:27:58.361Z	111	113	48	48
2021-07-11T15:28:18.372Z	81	80	61	61
2021-07-11T15:28:38.390Z	53	52	75	75
2021-07-11T15:28:58.406Z	31	30	90	90
2021-07-11T15:29:18.418Z	14	15	106	107
2021-07-11T15:29:38.422Z	4	4	124	125
2021-07-11T15:29:58.435Z	0	0	143	143
2021-07-11T15:30:18.438Z	2	2	164	163
2021-07-11T15:30:38.451Z	10	11	185	184
2021-07-11T15:30:58.458Z	25	25	205	207
2021-07-11T15:31:18.474Z	45	44	229	230
2021-07-11T15:31:38.479Z	71	70	253	254
2021-07-11T15:31:58.487Z	103	101	278	277
2021-07-11T15:32:18.500Z	136	138	303	302
2021-07-11T15:32:38.507Z	177	179	330	329
2021-07-11T15:32:58.508Z	222	224	354	355
2021-07-11T15:33:18.520Z	271	269	381	383
2021-07-11T15:33:38.527Z	323	321	409	408
2021-07-11T15:33:58.534Z	372	374	437	436
2021-07-11T15:34:18.537Z	428	430	463	464
2021-07-11T15:34:38.541Z	484	481	491	492
2021-07-11T15:34:58.553Z	540	538	519	520
2021-07-11T15:35:18.559Z	596	594	548	546
2021-07-11T15:35:38.566Z	646	649	576	574
2021-07-11T15:35:58.568Z	699	702	603	602
2021-07-11T15:36:18.580Z	750	748	629	630
2021-07-11T15:36:38.591Z	797	795	656	657
2021-07-11T15:36:58.603Z	840	839	682	683
2021-07-11T15:37:18.608Z	880	878	708	707
2021-07-11T15:37:38.612Z	911	912	733	732
2021-07-11T15:37:58.625Z	940	942	758	757
2021-07-11T15:38:18.649Z	964	965	780	781
2021-07-11T15:38:38.653Z	982	982	803	804
2021-07-11T15:38:58.668Z	994	994	825	824
2021-07-11T15:39:18.670Z	999	999	846	845
2021-07-11T15:39:38.682Z	999	999	866	865
2021-07-11T15:39:58.697Z	992	992	883	883
2021-07-11T15:40:18.706Z	979	980	900	901
2021-07-11T15:40:38.716Z	960	961	916	917
2021-07-11T15:40:58.725Z	935	937	931	931
2021-07-11T15:41:18.727Z	908	906	945	944
2021-07-11T15:41:38.737Z	873	871	957	957
2021-07-11T15:41:58.744Z	833	831	967	967
2021-07-11T15:42:18.752Z	789	791	976	977
2021-07-11T15:42:38.762Z	741	743	984	984
2021-07-11T15:42:58.774Z	694	692	990	990
2021-07-11T15:43:18.780Z	641	639	995	995
2021-07-11T15:43:38.794Z	586	584	998	998
2021-07-11T15:43:58.796Z	531	533	1000	1000
2021-07-11T15:44:18.807Z	474	477	1000	1000
2021-07-11T15:44:38.818Z	418	421	998	998
2021-07-11T15:44:58.830Z	363	366	995	995
2021-07-11T15:45:18.832Z	315	312	991	991
2021-07-11T15:45:38.832Z	264	261	985	985
2021-07-11T15:45:58.838Z	216	213	978	977
2021-07-11T15:46:18.841Z	171	173	968	968
2021-07-11T15:46:38.856Z	131	132	958	958
2021-07-11T15:46:58.879Z	98	96	946	946
2021-07-11T15:47:18.890Z	67	66	932	933
2021-07-11T15:47:38.899Z	42	41	919	918
2021-07-11T15:47:58.915Z	22	23	903	902
2021-07-11T15:48:18.917Z	9	9	885	885
2021-07-11T15:48:38.930Z	1	2	867	866
2021-07-11T15:48:58.945Z	0	0	847	848
2021-07-11T15:49:18.957Z	5	5	826	827
2021-07-11T15:49:38.967Z	16	17	804	805
2021-07-11T15:49:58.975Z	33	34	782	783
2021-07-11T15:50:18.977Z	56	57	760	759
2021-07-11T15:50:38.985Z	85	84	736	735
2021-07-11T15:50:59.000Z	119	117	711	709
2021-07-11T15:51:19.002Z	158	156	685	686
2021-07-11T15:51:39.008Z	197	199	658	659
2021-07-11T15:51:59.021Z	244	246	631	633
2021-07-11T15:52:19.034Z	294	296	606	605
2021-07-11T15:52:39.034Z	346	344	579	577
2021-07-11T15:52:59.045Z	401	398	551	549
2021-07-11T15:53:19.053Z	457	454	523	524
2021-07-11T15:53:39.053Z	508	510	494	496
2021-07-11T15:53:59.068Z	564	567	466	467
2021-07-11T15:54:19.076Z	619	622	438	439
2021-07-11T15:54:39.081Z	674	671	413	411
2021-07-11T15:54:59.091Z	725	723	385	384
2021-07-11T15:55:19.111Z	774	772	358	359
2021-07-11T15:55:39.112Z	816	818	331	332
2021-07-11T15:55:59.113Z	857	859	304	306
2021-07-11T15:56:19.126Z	895	896	281	280
2021-07-11T15:56:39.135Z	927	925	256	255
2021-07-11T15:56:59.144Z	953	952	232	231
2021-07-11T15:57:19.159Z	974	973	209	210
2021-07-11T15:57:39.167Z	988	988	186	187
2021-07-11T15:57:59.181Z	997	997	165	166
2021-07-11T15:58:19.197Z	1000	1000	146	145
2021-07-11T15:58:39.210Z	997	997	127	126
2021-07-11T15:58:59.218Z	987	987	109	108
2021-07-11T15:59:19.219Z	971	972	92	92
2021-07-11T15:59:39.231Z	951	950	76	77
2021-07-11T15:59:59.246Z	924	923	62	62
2021-07-11T16:00:19.255Z	891	890	50	49
2021-07-11T16:00:39.266Z	854	856	38	38
2021-07-11T16:00:59.281Z	812	814	28	28
2021-07-11T16:01:19.295Z	766	768	20	19
2021-07-11T16:01:39.297Z	717	719	13	13
2021-07-11T16:01:59.314Z	669	667	7	7
2021-07-11T16:02:19.328Z	615	613	3	3
2021-07-11T16:02:39.335Z	560	557	1	1
2021-07-11T16:02:59.336Z	504	506	0	0
2021-07-11T16:03:19.345Z	447	450	1	1
2021-07-11T16:03:39.349Z	392	394	3	3
2021-07-11T16:03:59.361Z	342	340	7	6
2021-07-11T16:04:19.373Z	290	288	12	12
2021-07-11T16:04:39.375Z	240	238	18	19
2021-07-11T16:04:59.379Z	194	196	27	27
2021-07-11T16:05:19.399Z	151	153	37	37
2021-07-11T16:05:39.411Z	113	115	48	47
2021-07-11T16:05:59.417Z	83	81	61	60
2021-07-11T16:06:19.431Z	54	53	75	74
2021-07-11T16:06:39.447Z	32	31	89	89
2021-07-11T16:06:59.456Z	15	16	105	106
2021-07-11T16:07:19.457Z	4	5	123	124
2021-07-11T16:07:39.463Z	0	0	142	143
2021-07-11T16:07:59.471Z	2	2	163	162
2021-07-11T16:08:19.481Z	10	10	184	183
2021-07-11T16:08:39.485Z	24	24	206	205
2021-07-11T16:08:59.488Z	44	45	228	229
2021-07-11T16:09:19.503Z	70	68	252	253
2021-07-11T16:09:39.511Z	101	100	276	278
2021-07-11T16:09:59.518Z	138	136	302	301
2021-07-11T16:10:19.522Z	175	177	328	327
2021-07-11T16:10:39.529Z	220	222	355	354
2021-07-11T16:10:59.538Z	268	270	380	381
2021-07-11T16:11:19.548Z	319	317	407	409
2021-07-11T16:11:39.563Z	373	371	435	436
2021-07-11T16:11:59.563Z	428	426	463	462
2021-07-11T16:12:19.571Z	480	482	491	490
2021-07-11T16:12:39.572Z	536	538	520	518
2021-07-11T16:12:59.579Z	592	594	545	547
2021-07-11T16:13:19.591Z	647	644	573	575
2021-07-11T16:13:39.604Z	700	697	601	602
2021-07-11T16:13:59.616Z	749	747	628	627
2021-07-11T16:14:19.618Z	796	794	655	654
2021-07-11T16:14:39.638Z	836	838	682	681
2021-07-11T16:14:59.648Z	876	877	708	706
2021-07-11T16:15:19.662Z	910	912	731	732
2021-07-11T16:15:39.677Z	940	939	755	756
2021-07-11T16:15:59.679Z	964	963	779	780
2021-07-11T16:16:19.687Z	982	981	802	803
2021-07-11T16:16:39.694Z	994	993	824	823
2021-07-11T16:16:59.707Z	999	999	845	844
2021-07-11T16:17:19.713Z	999	999	865	864
2021-07-11T16:17:39.728Z	993	992	882	882
2021-07-11T16:17:59.732Z	980	981	899	900
2021-07-11T16:18:19.746Z	962	963	915	916
2021-07-11T16:18:39.751Z	937	938	930	931
2021-07-11T16:18:59.764Z	907	909	944	944
2021-07-11T16:19:19.775Z	875	873	956	956
2021-07-11T16:19:39.778Z	835	834	967	967
2021-07-11T16:19:59.779Z	791	794	976	976
2021-07-11T16:20:19.779Z	744	746	984	984
2021-07-11T16:20:39.790Z	693	696	990	990
2021-07-11T16:20:59.799Z	640	643	995	995
2021-07-11T16:21:19.810Z	590	588	998	998
2021-07-11T16:21:39.815Z	535	532	1000	1000
2021-07-11T16:21:59.819Z	478	476	1000	1000
2021-07-11T16:22:19.832Z	422	425	999	998
2021-07-11T16:22:39.844Z	367	369	996	995
2021-07-11T16:22:59.869Z	314	316	991	991
2021-07-11T16:23:19.880Z	267	265	985	985
2021-07-11T16:23:39.886Z	219	217	977	978
2021-07-11T16:23:59.887Z	174	172	968	969
2021-07-11T16:24:19.903Z	133	135	959	958
2021-07-11T16:24:39.914Z	97	99	947	946
2021-07-11T16:24:59.916Z	67	68	933	933
2021-07-11T16:25:19.923Z	41	42	919	919
2021-07-11T16:25:39.928Z	23	23	902	903
2021-07-11T16:25:59.947Z	9	9	885	886
2021-07-11T16:26:19.952Z	2	1	868	868
2021-07-11T16:26:39.961Z	0	0	849	848
2021-07-11T16:26:59.971Z	5	5	828	827
2021-07-11T16:27:19.976Z	16	16	806	805
2021-07-11T16:27:39.992Z	33	33	784	785
2021-07-11T16:28:00.007Z	54	56	760	761
2021-07-11T16:28:20.014Z	83	84	735	737
2021-07-11T16:28:40.027Z	116	118	713	711
2021-07-11T16:29:00.043Z	155	153	687	685
2021-07-11T16:29:20.057Z	198	196	660	659
2021-07-11T16:29:40.058Z	244	242	633	632
2021-07-11T16:30:00.062Z	294	292	606	607
2021-07-11T16:30:20.068Z	342	344	578	580
2021-07-11T16:30:40.079Z	396	399	550	552
2021-07-11T16:31:00.092Z	452	455	525	524
2021-07-11T16:31:20.099Z	508	506	497	495
2021-07-11T16:31:40.112Z	564	562	469	467
2021-07-11T16:32:00.128Z	620	617	441	442
2021-07-11T16:32:20.129Z	669	671	413	414
2021-07-11T16:32:40.134Z	721	723	385	386
2021-07-11T16:33:00.135Z	770	772	358	359
2021-07-11T16:33:20.147Z	815	817	334	332
2021-07-11T16:33:40.161Z	857	855	307	306
2021-07-11T16:34:00.167Z	894	892	282	280
2021-07-11T16:34:20.185Z	926	925	257	258
2021-07-11T16:34:40.197Z	951	952	232	233
2021-07-11T16:35:00.216Z	972	973	211	210
2021-07-11T16:35:20.230Z	988	988	188	187
2021-07-11T16:35:40.244Z	997	997	167	166
2021-07-11T16:36:00.251Z	1000	1000	146	145
2021-07-11T16:36:20.263Z	997	997	127	128
2021-07-11T16:36:40.265Z	988	987	109	109
2021-07-11T16:37:00.273Z	973	972	93	92
2021-07-11T16:37:20.274Z	951	952	77	77
2021-07-11T16:37:40.286Z	924	925	63	62
2021-07-11T16:38:00.295Z	891	893	50	50
2021-07-11T16:38:20.300Z	854	856	39	39
2021-07-11T16:38:40.303Z	816	814	28	29
2021-07-11T16:39:00.319Z	771	768	20	20
2021-07-11T16:39:20.323Z	722	719	13	13
2021-07-11T16:39:40.336Z	670	672	8	7
2021-07-11T16:40:00.340Z	616	618	4	3
2021-07-11T16:40:20.342Z	560	563	1	1
2021-07-11T16:40:40.355Z	509	507	0	0
2021-07-11T16:41:00.367Z	453	450	1	1
2021-07-11T16:41:20.378Z	397	395	3	3
2021-07-11T16:41:40.381Z	343	345	6	6
2021-07-11T16:42:00.394Z	290	293	11	12
2021-07-11T16:42:20.399Z	240	243	18	19
2021-07-11T16:42:40.406Z	194	196	27	26
2021-07-11T16:43:00.421Z	155	153	36	36
2021-07-11T16:43:20.426Z	117	115	48	47
2021-07-11T16:43:40.435Z	83	82	59	60
2021-07-11T16:44:00.440Z	55	56	73	74
2021-07-11T16:44:20.449Z	32	33	89	89
2021-07-11T16:44:40.456Z	16	16	105	105
2021-07-11T16:45:00.465Z	5	5	123	122
2021-07-11T16:45:20.479Z	0	0	141	142
2021-07-11T16:45:40.493Z	2	2	161	162
2021-07-11T16:46:00.493Z	10	9	182	183
2021-07-11T16:46:20.500Z	24	23	204	205
2021-07-11T16:46:40.513Z	44	43	227	226
2021-07-11T16:47:00.530Z	67	68	251	250
2021-07-11T16:47:20.544Z	98	99	276	275
2021-07-11T16:47:40.552Z	134	136	300	301
2021-07-11T16:48:00.565Z	175	173	326	327
2021-07-11T16:48:20.572Z	219	217	352	354
2021-07-11T16:48:40.586Z	268	265	380	378
2021-07-11T16:49:00.596Z	319	316	407	406
2021-07-11T16:49:20.599Z	367	370	435	434
2021-07-11T16:49:40.611Z	422	425	463	461
2021-07-11T16:50:00.620Z	478	481	488	490
2021-07-11T16:50:20.626Z	535	532	517	518
2021-07-11T16:50:40.629Z	591	588	545	546
2021-07-11T16:51:00.638Z	645	643	573	571
2021-07-11T16:51:20.651Z	693	696	600	599
2021-07-11T16:51:40.663Z	744	746	628	626
2021-07-11T16:52:00.670Z	792	794	655	654
2021-07-11T16:52:20.678Z	835	837	679	680
2021-07-11T16:52:40.683Z	875	873	705	706
2021-07-11T16:53:00.696Z	910	908	730	732
2021-07-11T16:53:20.701Z	937	938	755	754
2021-07-11T16:53:40.702Z	962	963	779	778
2021-07-11T16:54:00.712Z	980	981	800	801
2021-07-11T16:54:20.723Z	993	993	822	823
2021-07-11T16:54:40.737Z	999	999	843	844
2021-07-11T16:55:00.739Z	999	999	863	862
2021-07-11T16:55:20.750Z	993	993	882	881
2021-07-11T16:55:40.764Z	981	981	899	899
2021-07-11T16:56:00.777Z	963	962	916	915
2021-07-11T16:56:20.790Z	939	940	929	930
2021-07-11T16:56:40.799Z	909	911	943	944
2021-07-11T16:57:00.810Z	874	876	956	956
2021-07-11T16:57:20.814Z	835	837	966	966
2021-07-11T16:57:40.815Z	795	793	976	975
2021-07-11T16:58:00.827Z	747	745	983	983
2021-07-11T16:58:20.839Z	696	699	990	990
2021-07-11T16:58:40.843Z	643	646	995	995
2021-07-11T16:59:00.855Z	589	591	998	998
2021-07-11T16:59:20.868Z	538	535	1000	1000
2021-07-11T16:59:40.869Z	481	479	1000	1000
2021-07-11T17:00:00.875Z	425	423	999	999
2021-07-11T17:00:20.882Z	370	372	996	996
2021-07-11T17:00:40.883Z	316	319	991	991
2021-07-11T17:01:00.898Z	265	267	985	986
2021-07-11T17:01:20.909Z	221	219	978	978
2021-07-11T17:01:40.911Z	176	174	969	969
2021-07-11T17:02:00.924Z	135	137	959	959
2021-07-11T17:02:20.927Z	99	101	947	947
2021-07-11T17:02:40.935Z	68	69	934	933
2021-07-11T17:03:00.938Z	43	44	919	920
2021-07-11T17:03:20.938Z	24	23	903	904
2021-07-11T17:03:40.953Z	10	9	886	887
2021-07-11T17:04:00.962Z	2	2	869	868
2021-07-11T17:04:20.971Z	0	0	850	849
2021-07-11T17:04:40.977Z	5	4	829	828
2021-07-11T17:05:00.988Z	16	15	807	808
2021-07-11T17:05:20.997Z	31	32	784	785
2021-07-11T17:05:40.999Z	54	55	763	762
2021-07-11T17:06:01.000Z	82	81	738	737
2021-07-11T17:06:21.011Z	116	114	713	712
2021-07-11T17:06:41.025Z	154	152	687	688
2021-07-11T17:07:01.025Z	193	195	661	662
2021-07-11T17:07:21.028Z	240	242	634	635
2021-07-11T17:07:41.040Z	289	292	609	608
2021-07-11T17:08:01.050Z	341	339	581	580
2021-07-11T17:08:21.050Z	396	394	553	552
2021-07-11T17:08:41.055Z	452	449	525	526
2021-07-11T17:09:01.056Z	503	506	497	498
2021-07-11T17:09:21.070Z	559	562	469	470
2021-07-11T17:09:41.071Z	615	617	443	442
2021-07-11T17:10:01.079Z	669	667	415	414
2021-07-11T17:10:21.095Z	721	718	387	386
2021-07-11T17:10:41.108Z	770	768	360	361
2021-07-11T17:11:01.114Z	812	814	333	334
2021-07-11T17:11:21.118Z	854	856	307	308
2021-07-11T17:11:41.133Z	891	893	284	282
2021-07-11T17:12:01.133Z	924	923	258	257
2021-07-11T17:12:21.145Z	951	950	234	235
2021-07-11T17:12:41.155Z	971	972	210	212
2021-07-11T17:13:01.169Z	987	988	188	189
2021-07-11T17:13:21.171Z	997	997	168	167
2021-07-11T17:13:41.171Z	1000	1000	147	147
2021-07-11T17:14:01.175Z	997	997	128	129
2021-07-11T17:14:21.187Z	989	988	110	111
2021-07-11T17:14:41.188Z	974	973	93	93
2021-07-11T17:15:01.198Z	952	951	78	78
2021-07-11T17:15:21.201Z	925	927	64	63
2021-07-11T17:15:41.211Z	893	895	51	51
2021-07-11T17:16:01.211Z	859	857	39	39
2021-07-11T17:16:21.216Z	818	816	29	29
2021-07-11T17:16:41.219Z	772	770	21	20
2021-07-11T17:17:01.234Z	723	725	13	13
2021-07-11T17:17:21.239Z	671	673	8	8
2021-07-11T17:17:41.245Z	621	619	4	4
2021-07-11T17:18:01.250Z	566	563	1	1
2021-07-11T17:18:21.252Z	509	512	0	0
2021-07-11T17:18:41.256Z	453	455	1	1
2021-07-11T17:19:01.263Z	401	399	3	3
2021-07-11T17:19:21.270Z	347	344	6	6
2021-07-11T17:19:41.271Z	294	292	11	11
2021-07-11T17:20:01.277Z	244	246	18	18
2021-07-11T17:20:21.290Z	197	199	26	26
2021-07-11T17:20:41.292Z	158	156	36	35
2021-07-11T17:21:01.291Z	119	117	47	46
2021-07-11T17:21:21.293Z	84	86	59	59
2021-07-11T17:21:41.296Z	56	57	73	73
2021-07-11T17:22:01.301Z	33	34	88	87
2021-07-11T17:22:21.312Z	17	16	105	104
2021-07-11T17:22:41.312Z	5	5	122	122
2021-07-11T17:23:01.321Z	0	0	140	141
2021-07-11T17:23:21.333Z	2	1	160	161
2021-07-11T17:23:41.353Z	9	9	181	182
2021-07-11T17:24:01.353Z	23	22	203	202
2021-07-11T17:24:21.353Z	41	42	226	225
2021-07-11T17:24:41.364Z	66	67	251	250
2021-07-11T17:25:01.367Z	97	98	273	274
2021-07-11T17:25:21.386Z	132	130	298	300
2021-07-11T17:25:41.392Z	173	171	324	326
2021-07-11T17:26:01.401Z	217	215	351	352
2021-07-11T17:26:21.416Z	265	263	378	377
2021-07-11T17:26:41.426Z	311	314	406	404
2021-07-11T17:27:01.440Z	364	367	433	432
2021-07-11T17:27:21.443Z	419	422	461	460
2021-07-11T17:27:41.454Z	476	478	487	488
2021-07-11T17:28:01.469Z	532	530	515	517
2021-07-11T17:28:21.482Z	589	586	544	542
2021-07-11T17:28:41.493Z	639	641	572	571
2021-07-11T17:29:01.502Z	693	695	597	599
2021-07-11T17:29:21.510Z	744	741	625	626
2021-07-11T17:29:41.512Z	792	790	652	651
2021-07-11T17:30:01.527Z	832	834	679	678
2021-07-11T17:30:21.532Z	872	874	703	704
2021-07-11T17:30:41.546Z	908	906	729	730
2021-07-11T17:31:01.551Z	938	936	753	755
2021-07-11T17:31:21.566Z	960	961	777	776
2021-07-11T17:31:41.574Z	979	980	801	800
2021-07-11T17:32:01.582Z	992	992	821	822
2021-07-11T17:32:21.597Z	999	999	842	843
2021-07-11T17:32:41.600Z	999	999	862	861
2021-07-11T17:33:01.604Z	994	993	881	880
2021-07-11T17:33:21.608Z	982	981	897	898
2021-07-11T17:33:41.613Z	964	965	914	915
2021-07-11T17:34:01.624Z	939	941	929	929
2021-07-11T17:34:21.638Z	912	911	943	943
2021-07-11T17:34:41.640Z	878	876	954	955
2021-07-11T17:35:01.643Z	838	840	966	966
2021-07-11T17:35:21.648Z	794	796	975	975
2021-07-11T17:35:41.652Z	751	748	983	983
2021-07-11T17:36:01.665Z	700	702	989	990
2021-07-11T17:36:21.665Z	646	649	994	995
2021-07-11T17:36:41.676Z	596	594	998	998
2021-07-11T17:37:01.677Z	540	538	1000	1000
2021-07-11T17:37:21.679Z	483	481	1000	1000
2021-07-11T17:37:41.680Z	427	430	999	999
2021-07-11T17:38:01.691Z	371	374	996	996
2021-07-11T17:38:21.692Z	322	320	991	992
2021-07-11T17:38:41.697Z	270	268	986	986
2021-07-11T17:39:01.705Z	222	224	979	978
2021-07-11T17:39:21.708Z	176	178	970	970
2021-07-11T17:39:41.715Z	139	137	959	960
2021-07-11T17:40:01.716Z	102	100	948	948
2021-07-11T17:40:21.715Z	70	72	935	934
2021-07-11T17:40:41.717Z	44	45	921	920
2021-07-11T17:41:01.732Z	24	25	905	905
2021-07-11T17:41:21.732Z	11	10	887	888
2021-07-11T17:41:41.742Z	2	2	869	870
2021-07-11T17:42:01.743Z	0	0	849	850
2021-07-11T17:42:21.751Z	4	4	830	830
2021-07-11T17:42:41.752Z	15	14	809	808
2021-07-11T17:43:01.756Z	31	30	786	787
2021-07-11T17:43:21.767Z	52	53	763	764
2021-07-11T17:43:41.785Z	79	81	738	739
2021-07-11T17:44:01.799Z	112	114	713	714
2021-07-11T17:44:21.806Z	150	152	690	689
2021-07-11T17:44:41.812Z	192	190	664	662
2021-07-11T17:45:01.817Z	239	236	637	635
2021-07-11T17:45:21.837Z	288	286	609	611
2021-07-11T17:45:41.853Z	336	338	581	583
2021-07-11T17:46:01.854Z	390	393	554	555
2021-07-11T17:46:21.857Z	446	448	528	527
2021-07-11T17:46:41.868Z	502	500	500	498
2021-07-11T17:47:01.880Z	559	556	471	470
2021-07-11T17:47:21.890Z	614	612	443	445
2021-07-11T17:47:41.899Z	663	666	415	417
2021-07-11T17:48:01.912Z	716	718	388	389
2021-07-11T17:48:21.924Z	765	767	363	362
2021-07-11T17:48:41.939Z	811	809	336	335
2021-07-11T17:49:01.943Z	853	851	310	309
2021-07-11T17:49:21.955Z	891	889	284	285
2021-07-11T17:49:41.961Z	921	922	259	260
2021-07-11T17:50:01.966Z	948	949	235	236
2021-07-11T17:50:21.972Z	970	971	213	212
2021-07-11T17:50:41.975Z	987	986	191	190
2021-07-11T17:51:01.990Z	996	996	169	168
2021-07-11T17:51:21.997Z	1000	1000	148	149
2021-07-11T17:51:42.005Z	998	997	129	129
2021-07-11T17:52:02.007Z	989	988	112	111
2021-07-11T17:52:22.019Z	974	975	95	94
2021-07-11T17:52:42.031Z	953	954	79	78
2021-07-11T17:53:02.036Z	927	928	64	65
2021-07-11T17:53:22.038Z	898	896	51	52
2021-07-11T17:53:42.052Z	861	859	39	40
2021-07-11T17:54:02.056Z	820	818	30	30
2021-07-11T17:54:22.072Z	775	772	21	21
2021-07-11T17:54:42.080Z	726	728	14	14
2021-07-11T17:55:02.088Z	674	677	8	8
2021-07-11T17:55:22.093Z	621	623	4	4
2021-07-11T17:55:42.103Z	570	568	1	1
2021-07-11T17:56:02.115Z	514	512	0	0
2021-07-11T17:56:22.121Z	458	455	1	0
2021-07-11T17:56:42.130Z	402	400	2	2
2021-07-11T17:57:02.142Z	348	350	6	6
2021-07-11T17:57:22.145Z	295	298	11	11
2021-07-11T17:57:42.166Z	245	247	18	17
2021-07-11T17:58:02.178Z	202	200	26	25
2021-07-11T17:58:22.180Z	159	157	35	35
2021-07-11T17:58:42.194Z	120	121	46	46
2021-07-11T17:59:02.199Z	86	87	58	59
2021-07-11T17:59:22.214Z	57	58	72	73
2021-07-11T17:59:42.218Z	34	34	87	86
2021-07-11T18:00:02.221Z	18	17	104	103
2021-07-11T18:00:22.225Z	6	5	122	121
