time	3-T
2021-02-20T22:02:25.226Z	774
2021-02-20T22:02:27.240Z	775
2021-02-20T22:02:29.247Z	777
2021-02-20T22:02:31.256Z	779
2021-02-20T22:02:33.267Z	780
2021-02-20T22:02:35.268Z	782
2021-02-20T22:02:37.278Z	783
2021-02-20T22:02:39.279Z	784
2021-02-20T22:02:41.293Z	786
2021-02-20T22:02:43.293Z	788
2021-02-20T22:02:45.305Z	789
2021-02-20T22:02:47.315Z	791
2021-02-20T22:02:49.323Z	792
2021-02-20T22:02:51.323Z	793
2021-02-20T22:02:53.329Z	795
2021-02-20T22:02:55.331Z	796
2021-02-20T22:02:57.342Z	798
2021-02-20T22:02:59.356Z	800
2021-02-20T22:03:01.368Z	801
2021-02-20T22:03:03.369Z	802
2021-02-20T22:03:05.373Z	804
2021-02-20T22:03:07.387Z	805
2021-02-20T22:03:09.401Z	807
2021-02-20T22:03:11.405Z	809
2021-02-20T22:03:13.417Z	810
2021-02-20T22:03:15.424Z	811
2021-02-20T22:03:17.426Z	813
2021-02-20T22:03:19.429Z	814
2021-02-20T22:03:21.436Z	816
2021-02-20T22:03:23.450Z	817
2021-02-20T22:03:25.459Z	819
2021-02-20T22:03:27.462Z	820
2021-02-20T22:03:29.468Z	821
2021-02-20T22:03:31.472Z	823
2021-02-20T22:03:33.483Z	825
2021-02-20T22:03:35.496Z	826
2021-02-20T22:03:37.510Z	827
2021-02-20T22:03:39.516Z	828
2021-02-20T22:03:41.525Z	830
2021-02-20T22:03:43.535Z	831
2021-02-20T22:03:45.537Z	833
2021-02-20T22:03:47.547Z	834
2021-02-20T22:03:49.556Z	836
2021-02-20T22:03:51.567Z	837
2021-02-20T22:03:53.568Z	838
2021-02-20T22:03:55.581Z	839
2021-02-20T22:03:57.589Z	841
2021-02-20T22:03:59.603Z	843
2021-02-20T22:04:01.605Z	844
2021-02-20T22:04:03.609Z	845
2021-02-20T22:04:05.623Z	846
2021-02-20T22:04:07.623Z	847
2021-02-20T22:04:09.629Z	849
2021-02-20T22:04:11.639Z	851
2021-02-20T22:04:13.642Z	852
2021-02-20T22:04:15.646Z	853
2021-02-20T22:04:17.655Z	854
2021-02-20T22:04:19.657Z	855
2021-02-20T22:04:21.665Z	857
2021-02-20T22:04:23.676Z	858
2021-02-20T22:04:25.687Z	860
2021-02-20T22:04:27.690Z	861
2021-02-20T22:04:29.704Z	862
2021-02-20T22:04:31.712Z	863
2021-02-20T22:04:33.725Z	864
2021-02-20T22:04:35.731Z	866
2021-02-20T22:04:37.734Z	867
2021-02-20T22:04:39.739Z	868
2021-02-20T22:04:41.750Z	870
2021-02-20T22:04:43.753Z	871
2021-02-20T22:04:45.767Z	872
2021-02-20T22:04:47.768Z	874
2021-02-20T22:04:49.779Z	875
2021-02-20T22:04:51.783Z	876
2021-02-20T22:04:53.787Z	877
2021-02-20T22:04:55.787Z	878
2021-02-20T22:04:57.798Z	879
2021-02-20T22:04:59.799Z	880
2021-02-20T22:05:01.809Z	882
2021-02-20T22:05:03.809Z	883
2021-02-20T22:05:05.824Z	884
2021-02-20T22:05:07.833Z	885
2021-02-20T22:05:09.839Z	887
2021-02-20T22:05:11.842Z	888
2021-02-20T22:05:13.849Z	889
2021-02-20T22:05:15.861Z	890
2021-02-20T22:05:17.870Z	891
2021-02-20T22:05:19.874Z	892
2021-02-20T22:05:21.885Z	894
2021-02-20T22:05:23.894Z	895
2021-02-20T22:05:25.900Z	896
2021-02-20T22:05:27.910Z	897
2021-02-20T22:05:29.918Z	898
2021-02-20T22:05:31.925Z	899
2021-02-20T22:05:33.930Z	900
2021-02-20T22:05:35.930Z	901
2021-02-20T22:05:37.939Z	903
2021-02-20T22:05:39.947Z	904
2021-02-20T22:05:41.958Z	905
2021-02-20T22:05:43.965Z	906
2021-02-20T22:05:45.965Z	907
2021-02-20T22:05:47.977Z	908
2021-02-20T22:05:49.991Z	909
2021-02-20T22:05:51.993Z	910
2021-02-20T22:05:54.000Z	911
2021-02-20T22:05:56.010Z	912
2021-02-20T22:05:58.019Z	913
2021-02-20T22:06:00.030Z	914
2021-02-20T22:06:02.045Z	916
2021-02-20T22:06:04.051Z	917
2021-02-20T22:06:06.053Z	918
2021-02-20T22:06:08.055Z	919
2021-02-20T22:06:10.060Z	919
2021-02-20T22:06:12.067Z	920
2021-02-20T22:06:14.082Z	922
2021-02-20T22:06:16.305Z	923
2021-02-20T22:06:18.318Z	924
2021-02-20T22:06:20.324Z	925
2021-02-20T22:06:22.335Z	925
2021-02-20T22:06:24.349Z	926
2021-02-20T22:06:26.356Z	928
2021-02-20T22:06:28.363Z	929
2021-02-20T22:06:30.374Z	930
2021-02-20T22:06:32.385Z	930
2021-02-20T22:06:34.388Z	931
2021-02-20T22:06:36.401Z	932
2021-02-20T22:06:38.413Z	933
2021-02-20T22:06:40.427Z	934
2021-02-20T22:06:42.427Z	935
2021-02-20T22:06:44.434Z	936
2021-02-20T22:06:46.446Z	937
2021-02-20T22:06:48.456Z	938
2021-02-20T22:06:50.461Z	939
2021-02-20T22:06:52.470Z	940
2021-02-20T22:06:54.475Z	941
2021-02-20T22:06:56.489Z	941
